ID,title,issueNumber,date,series_title,series_ID,price,,,,,,
39352,Ff by Jonathan Hickman (Hardcover),1,2012-01-25T00:00:00-0500,Ff by Jonathan Hickman (2011 - Present),14307,24.99,,,,,,
40853,X-Men Legacy (2008) #261,261,2012-01-25T00:00:00-0500,X-Men Legacy (2008 - 2012),3754,2.99,,,,,,
40418,Avengers: Solo (2011) #4,4,2012-01-25T00:00:00-0500,Avengers: Solo (2011 - 2012),15010,3.99,,,,,,
42138,FF (2010) #14 (Venom Variant),14,2012-01-25T00:00:00-0500,FF (2010 - 2012),13440,2.99,,,,,,
39773,Official Handbook of the Marvel Universe a to Z Vol. 3 (Trade Paperback),1,2012-01-25T00:00:00-0500,Official Handbook of the Marvel Universe a to Z Vol. 3 (2011 - Present),14704,19.99,,,,,,
39882,Marvel Masterworks: The Uncanny X-Men Vol. 4 Variant (DM Only) (Trade Paperback),1,2012-01-25T00:00:00-0500,Marvel Masterworks: The Uncanny X-Men Vol. 4 Variant (DM Only) (2011 - Present),14768,24.99,,,,,,
41922,Alpha Flight (2011) #8 (Yu Variant),8,2012-01-25T00:00:00-0500,Alpha Flight (2011 - 2012),13907,2.99,,,,,,
42132,The Mighty Thor (2011) #10 (Venom Variant),10,2012-01-25T00:00:00-0500,The Mighty Thor (2011 - 2012),13757,3.99,,,,,,
42128,X-Men Legacy (2008) #261 (Venom Variant),261,2012-01-25T00:00:00-0500,X-Men Legacy (2008 - 2012),3754,2.99,,,,,,
40524,Daken: Dark Wolverine (2010) #20,20,2012-01-25T00:00:00-0500,Daken: Dark Wolverine (2010 - 2012),9368,2.99,,,,,,
41337,Daredevil by Ed Brubaker & Michael Lark Ultimate Collection Book 1 (Trade Paperback),1,2012-01-25T00:00:00-0500,Daredevil by Ed Brubaker & Michael Lark Ultimate Collection Book 1 (2011 - Present),15364,29.99,,,,,,
38795,Fantastic Four (1998) #602,602,2012-01-25T00:00:00-0500,Fantastic Four (1998 - 2012),421,2.99,,,,,,
36562,Marvel Adventures Spider-Man (2010) #22,22,2012-01-25T00:00:00-0500,Marvel Adventures Spider-Man (2010 - 2012),9748,2.99,,,,,,
38147,X-Men: Legacy Aftermath (Trade Paperback),1,2012-01-25T00:00:00-0500,X-Men: Legacy Aftermath (2011 - Present),13727,15.99,,,,,,
42518,Secret Avengers (2010) #21.1,21.1,2012-01-25T00:00:00-0500,Secret Avengers (2010 - 2012),9799,2.99,,,,,,
31023,Wolverine (Issues 7-12) (Trade Paperback),1,2012-01-25T00:00:00-0500,Wolverine (Issues 7-12) (2012),10562,15.99,,,,,,
39479,Daredevil (Hardcover),0,2012-01-25T00:00:00-0500,Daredevil (2011),14434,19.99,,,,,,
40379,Captain America and... (2012) #626,626,2012-01-25T00:00:00-0500,Captain America and... (2012),16325,2.99,,,,,,
41903,Avengers: Solo (2011) #4 (Movie Variant),4,2012-01-25T00:00:00-0500,Avengers: Solo (2011 - 2012),15010,3.99,,,,,,
38695,Ultimate Comics Ultimates  (2011) #6,6,2012-01-25T00:00:00-0500,Ultimate Comics Ultimates  (2011 - Present),13936,3.99,,,,,,
39881,Marvel Masterworks: The Uncanny X-Men Vol. 4 (Trade Paperback),1,2012-01-25T00:00:00-0500,Marvel Masterworks: The Uncanny X-Men Vol. 4 (2011 - Present),14767,24.99,,,,,,
41206,FF (2010) #14,14,2012-01-25T00:00:00-0500,FF (2010 - 2012),13440,2.99,,,,,,
36876,X-Factor Vol. 12 (Trade Paperback),1,2012-01-18T00:00:00-0500,X-Factor Vol. 12 (2010 - Present),13137,19.99,,,,,,
42127,Venom (2011) #12 (Venom Variant),12,2012-01-18T00:00:00-0500,Venom (2011 - Present),13911,2.99,,,,,,
41940,Ultimate Comics Spider-Man (2011) #6 (Tbd Artist Varaint),6,2012-01-18T00:00:00-0500,Ultimate Comics Spider-Man (2011 - Present),13831,3.99,,,,,,
36620,Generation Hope (2010) #15,15,2012-01-18T00:00:00-0500,Generation Hope (2010 - 2012),9895,2.99,,,,,,
42143,Amazing Spider-Man (1999) #678 (Venom Variant),678,2012-01-18T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,3.99,,,,,,
40158,Uncanny X-Men (2011) #5,5,2012-01-18T00:00:00-0500,Uncanny X-Men (2011 - 2012),14914,3.99,,,,,,
39454,Essential Fantastic Four Vol. 5 (All-New Edition) (Trade Paperback),1,2012-01-18T00:00:00-0500,Essential Fantastic Four Vol. 5 (All-New Edition) (2011 - Present),14409,19.99,,,,,,
35144,Secret Avengers (2010) #21,21,2012-01-18T00:00:00-0500,Secret Avengers (2010 - 2012),9799,3.99,,,,,,
42125,Daredevil (2011) #8 (Tbd Artist Variant),8,2012-01-18T00:00:00-0500,Daredevil (2011 - 2014),12916,2.99,,,,,,
40224,Invincible Iron Man (2008) #512,512,2012-01-18T00:00:00-0500,Invincible Iron Man (2008 - 2012),4889,3.99,,,,,,
38629,Superior (2010) #7,7,2012-01-18T00:00:00-0500,Superior (2010 - 2012),13240,4.99,,,,,,
42112,Uncanny X-Men (2011) #5 (Venom Variant),5,2012-01-18T00:00:00-0500,Uncanny X-Men (2011 - 2012),14914,3.99,,,,,,
40899,"Wolverine, Punisher & Ghost Rider: Official Index to the Marvel Universe (2011) #6",6,2012-01-18T00:00:00-0500,"Wolverine, Punisher & Ghost Rider: Official Index to the Marvel Universe (2011 - 2012)",15107,3.99,,,,
41465,Marvel Firsts: The 1970s Vol. 1 (Trade Paperback),1,2012-01-18T00:00:00-0500,Marvel Firsts: The 1970s Vol. 1 (2011 - Present),15451,29.99,,,,,,
38401,Ultimate Comics Spider-Man (2011) #6,6,2012-01-18T00:00:00-0500,Ultimate Comics Spider-Man (2011 - Present),13831,3.99,,,,,,
39952,Fear Itself: The Fearless (2011) #7,7,2012-01-18T00:00:00-0500,Fear Itself: The Fearless (2011 - 2012),14804,2.99,,,,,,
40453,Uncanny X-Force (2010) #20,20,2012-01-18T00:00:00-0500,Uncanny X-Force (2010 - 2012),9976,3.99,,,,,,
39415,X-23 (Hardcover),1,2012-01-18T00:00:00-0500,X-23 (2011 - Present),14370,19.99,,,,,,
33867,Halo: Fall of Reach - Invasion (2010) #1,1,2012-01-18T00:00:00-0500,Halo: Fall of Reach - Invasion (2010 - 2012),10707,3.99,,,,,,
42366,Uncanny X-Force (2010) #18 (2nd Printing Variant),18,2012-01-18T00:00:00-0500,Uncanny X-Force (2010 - 2012),9976,3.99,,,,,,
39604,Fear Itself: Thunderbolts (Hardcover),1,2012-01-18T00:00:00-0500,Fear Itself: Thunderbolts (2011 - Present),14561,19.99,,,,,,
41941,Ultimate Comics Spider-Man (2011) #6 (Bagley Varaint),6,2012-01-18T00:00:00-0500,Ultimate Comics Spider-Man (2011 - Present),13831,3.99,,,,,,
41538,Deadpool Max 2 (2011) #4,4,2012-01-18T00:00:00-0500,Deadpool Max 2 (2011 - 2012),15482,3.99,,,,,,
41209,Defenders: Tournament of Heroes (2011) #1,1,2012-01-18T00:00:00-0500,Defenders: Tournament of Heroes (2011 - 2012),15308,5.99,,,,,,
40975,Ultimate Comics Hawkeye (Hardcover),1,2012-01-18T00:00:00-0500,Ultimate Comics Hawkeye (2011 - Present),15185,19.99,,,,,,
40318,John Carter: The World of Mars (2011) #4,4,2012-01-18T00:00:00-0500,John Carter: The World of Mars (2011 - 2012),14963,3.99,,,,,,
32092,The Twelve Vol. 1 (Trade Paperback),1,2012-01-18T00:00:00-0500,The Twelve Vol. 1 (2013),10484,16.99,,,,,,
40999,New Defenders Vol. 1 (Trade Paperback),1,2012-01-18T00:00:00-0500,New Defenders Vol. 1 (2011 - Present),15214,29.99,,,,,,
42140,Avenging Spider-Man (2011) #3 (Venom Variant),3,2012-01-18T00:00:00-0500,Avenging Spider-Man (2011 - Present),14246,3.99,,,,,,
38598,Venom (2011) #12,12,2012-01-18T00:00:00-0500,Venom (2011 - Present),13911,2.99,,,,,,
40782,Thunderbolts (2006) #169,169,2012-01-18T00:00:00-0500,Thunderbolts (2006 - 2012),18527,2.99,,,,,,
40139,Amazing Spider-Man (1999) #678,678,2012-01-18T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,3.99,,,,,,
39256,Avenging Spider-Man (2011) #3,3,2012-01-18T00:00:00-0500,Avenging Spider-Man (2011 - Present),14246,3.99,,,,,,
42137,Uncanny X-Force (2010) #20 (Venom Variant),20,2012-01-18T00:00:00-0500,Uncanny X-Force (2010 - 2012),9976,3.99,,,,,,
39698,Six Guns (2011) #4,4,2012-01-18T00:00:00-0500,Six Guns (2011 - 2012),14643,2.99,,,,,,
39924,Ghost Rider (2011) #8,8,2012-01-18T00:00:00-0500,Ghost Rider (2011 - 2012),14018,2.99,,,,,,
42474,Uncanny X-Men (2011) #2 (2nd Printing Variant),2,2012-01-18T00:00:00-0500,Uncanny X-Men (2011 - 2012),14914,3.99,,,,,,
40334,John Carter of Mars: A Princess of Mars (2011) #5,5,2012-01-18T00:00:00-0500,John Carter of Mars: A Princess of Mars (2011 - 2012),14972,2.99,,,,,,
40026,Deadpool Classic Vol. 6 (Trade Paperback),1,2012-01-18T00:00:00-0500,Deadpool Classic Vol. 6 (2011 - Present),14842,29.99,,,,,,
34027,Moon Knight (2010) #9,9,2012-01-18T00:00:00-0500,Moon Knight (2010 - 2012),10639,3.99,,,,,,
30839,Daken: Dark Wolverine (Issues 7-12) (Trade Paperback),1,2012-01-18T00:00:00-0500,Daken: Dark Wolverine (Issues 7-12) (2012),10111,19.99,,,,,,
36512,Daredevil (2011) #8,8,2012-01-18T00:00:00-0500,Daredevil (2011 - 2014),12916,2.99,,,,,,
39735,Magneto: Not a Hero (2011) #3,3,2012-01-11T00:00:00-0500,Magneto: Not a Hero (2011 - 2012),14683,2.99,,,,,,
41727,Ghost Rider by Daniel Way Ultimate Collection (Trade Paperback),1,2012-01-11T00:00:00-0500,Ghost Rider by Daniel Way Ultimate Collection (2011 - Present),15557,34.99,,,,,,
42126,Amazing Spider-Man (1999) #677 (Bermejo Variant),677,2012-01-11T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,3.99,,,,,,
39387,Wolverine: The Best There Is - Broken Quarantine (Hardcover),1,2012-01-11T00:00:00-0500,Wolverine: The Best There Is - Broken Quarantine (2011 - Present),14342,24.99,,,,,,
54370,Star Wars: Knights Of The Old Republic - War (2012) #1,1,2012-01-11T00:00:00-0500,Star Wars: Knights Of The Old Republic - War (2012),20197,0,,,,,,
40289,Black Panther: The Most Dangerous Man Alive  (2010) #528,528,2012-01-11T00:00:00-0500,Black Panther: The Most Dangerous Man Alive  (2010 - 2012),11665,2.99,,,,,,
40482,Ultimate Comics X-Men (2010) #6,6,2012-01-11T00:00:00-0500,Ultimate Comics X-Men (2010 - Present),13108,3.99,,,,,,
40525,Daken: Dark Wolverine (2010) #19,19,2012-01-11T00:00:00-0500,Daken: Dark Wolverine (2010 - 2012),9368,2.99,,,,,,
39620,Fear Itself: Ghost Rider (Hardcover),1,2012-01-11T00:00:00-0500,Fear Itself: Ghost Rider (2011 - Present),14588,19.99,,,,,,
42114,Wolverine (2010) #300 (Secret Variant),300,2012-01-11T00:00:00-0500,Wolverine (2010 - 2012),9962,4.99,,,,,,
54011,Star Wars: Agent Of The Empire - Iron Eclipse (2011) #2,2,2012-01-11T00:00:00-0500,Star Wars: Agent Of The Empire - Iron Eclipse (2011 - 2012),20123,0,,,,,,
33285,Incredible Hulk (2011) #4,4,2012-01-11T00:00:00-0500,Incredible Hulk (2011 - 2012),14876,3.99,,,,,,
41853,X-Factor (2005) #230 (Bradshaw Variant),230,2012-01-11T00:00:00-0500,X-Factor (2005 - 2013),1035,2.99,,,,,,
39001,The Stand: The Night Has Come (2011) #6,6,2012-01-11T00:00:00-0500,The Stand: The Night Has Come (2011),9949,3.99,,,,,,
41382,Fear Itself: Avengers (Hardcover),1,2012-01-11T00:00:00-0500,Fear Itself: Avengers (2011 - Present),15392,24.99,,,,,,
35239,New Avengers (2010) #20,20,2012-01-11T00:00:00-0500,New Avengers (2010 - 2012),9922,3.99,,,,,,
32164,Wolverine: Contagion Vol. 1 (Trade Paperback),1,2012-01-11T00:00:00-0500,Wolverine: Contagion Vol. 1 (2012),10569,19.99,,,,,,
41172,Scarlet Spider (2011) #1,1,2012-01-11T00:00:00-0500,Scarlet Spider (2011 - 2012),15298,3.99,,,,,,
40185,X-Factor (2005) #230,230,2012-01-11T00:00:00-0500,X-Factor (2005 - 2013),1035,2.99,,,,,,
37681,Journey Into Mystery (2011) #633,633,2012-01-11T00:00:00-0500,Journey Into Mystery (2011 - Present),14764,2.99,,,,,,
41576,Ghost Rider: Cycle of Vengeance (2011) #1,1,2012-01-11T00:00:00-0500,Ghost Rider: Cycle of Vengeance (2011 - 2012),15500,5.99,,,,,,
40353,"Carnage, U.S.A. (2011) #2",2,2012-01-11T00:00:00-0500,"Carnage, U.S.A. (2011 - 2012)",14984,3.99,,,,
42161,Scarlet Spider (2011) #1 (Bagley Variant),1,2012-01-11T00:00:00-0500,Scarlet Spider (2011 - 2012),15298,3.99,,,,,,
39919,Brilliant (2011) #2,2,2012-01-11T00:00:00-0500,Brilliant (2011 - Present),14803,3.95,,,,,,
35474,Punishermax (2010) #21,21,2012-01-11T00:00:00-0500,Punishermax (2010 - 2012),12550,3.99,,,,,,
38265,Mystic (Trade Paperback),1,2012-01-11T00:00:00-0500,Mystic (2012 - Present),13780,14.99,,,,,,
41257,Wolverine (2010) #300,300,2012-01-11T00:00:00-0500,Wolverine (2010 - 2012),9962,4.99,,,,,,
41149,X-Men Legacy (2008) #260.1,260.1,2012-01-11T00:00:00-0500,X-Men Legacy (2008 - 2012),3754,2.99,,,,,,
40210,Deadpool (2008) #49,49,2012-01-11T00:00:00-0500,Deadpool (2008 - 2012),5701,2.99,,,,,,
39509,Spider-Man: Spider-Manhattan (Hardcover),1,2012-01-11T00:00:00-0500,Spider-Man: Spider-Manhattan (2011 - Present),14464,39.99,,,,,,
41295,Wolverine (2010) #300 (Tbd Artist Variant),300,2012-01-11T00:00:00-0500,Wolverine (2010 - 2012),9962,4.99,,,,,,
36740,Marvel Adventures Super Heroes (2010) #22,22,2012-01-11T00:00:00-0500,Marvel Adventures Super Heroes (2010 - 2012),9718,2.99,,,,,,
41349,Battle Scars (2011) #3,3,2012-01-11T00:00:00-0500,Battle Scars (2011 - 2012),15370,2.99,,,,,,
37118,Formic Wars: Silent Strike (2011) #2,2,2012-01-11T00:00:00-0500,Formic Wars: Silent Strike (2011 - 2012),7805,3.99,,,,,,
41066,Essential Marvel Two-in-One Vol. 4 (Trade Paperback),1,2012-01-11T00:00:00-0500,Essential Marvel Two-in-One Vol. 4 (2011 - Present),15262,19.99,,,,,,
38391,Captain America (2011) #7,7,2012-01-11T00:00:00-0500,Captain America (2011 - 2012),13830,3.99,,,,,,
41294,Wolverine (2010) #300 (Blank Cover Variant),300,2012-01-11T00:00:00-0500,Wolverine (2010 - 2012),9962,4.99,,,,,,
41296,Wolverine (2010) #300 (Wraparound Variant),300,2012-01-11T00:00:00-0500,Wolverine (2010 - 2012),9962,4.99,,,,,,
29334,Avengers: (7-12) (Trade Paperback),1,2012-01-11T00:00:00-0500,Avengers: (7-12) (2011),10052,19.99,,,,,,
35491,Amazing Spider-Man (1999) #677,677,2012-01-11T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,3.99,,,,,,
40393,Avengers 1959 (2011) #5,5,2012-01-11T00:00:00-0500,Avengers 1959 (2011 - 2012),14985,2.99,,,,,,
41460,Alpha Flight by Greg Pak & Fred Van Lente (Hardcover),1,2012-01-11T00:00:00-0500,Alpha Flight by Greg Pak & Fred Van Lente (2011 - Present),15446,19.99,,,,,,
42135,Scarlet Spider (2011) #1 (Venom Variant),1,2012-01-11T00:00:00-0500,Scarlet Spider (2011 - 2012),15298,3.99,,,,,,
33953,Dark Tower: The Gunslinger - Third Series (Hardcover),1,2012-01-11T00:00:00-0500,Dark Tower: The Gunslinger - Third Series (2010 - Present),11057,24.99,,,,,,
38576,Wolverine & the X-Men (2011) #4,4,2012-01-11T00:00:00-0500,Wolverine & the X-Men (2011 - 2014),13910,3.99,,,,,,
33182,Dark Tower: The Gunslinger - The Way Station (2013) #2,2,2012-01-11T00:00:00-0500,Dark Tower: The Gunslinger - The Way Station (2013),9877,3.99,,,,,,
42121,Scarlet Spider (2011) #1 (Stegman Variant),1,2012-01-11T00:00:00-0500,Scarlet Spider (2011 - 2012),15298,3.99,,,,,,
41721,Northanger Abbey (2011) #3,3,2012-01-11T00:00:00-0500,Northanger Abbey (2011 - 2012),15556,3.99,,,,,,
39455,Essential Fantastic Four Vol. 4 (All-New Edition) (Trade Paperback),1,2012-01-04T00:00:00-0500,Essential Fantastic Four Vol. 4 (All-New Edition) (2011 - Present),14410,19.99,,,,,,
41550,Wolverine & the X-Men: Alpha & Omega (2011) #1,1,2012-01-04T00:00:00-0500,Wolverine & the X-Men: Alpha & Omega (2011 - 2012),15486,3.99,,,,,,
41706,X-Club (2011) #2,2,2012-01-04T00:00:00-0500,X-Club (2011 - 2012),15552,2.99,,,,,,
39689,Spider-Man: Season One (2011) #1,1,2012-01-04T00:00:00-0500,Spider-Man: Season One (2011 - Present),14642,0,,,,,,
41942,Strikeforce: Morituri - We Who Are About to Die (2011) #1,1,2012-01-04T00:00:00-0500,Strikeforce: Morituri - We Who Are About to Die (2011 - 2012),15621,0.99,,,,,,
41162,Uncanny X-Force (2010) #19.1,19.1,2012-01-04T00:00:00-0500,Uncanny X-Force (2010 - 2012),9976,2.99,,,,,,
39948,Fear Itself: The Fearless (2011) #6,6,2012-01-04T00:00:00-0500,Fear Itself: The Fearless (2011 - 2012),14804,2.99,,,,,,
40647,Hulk (2008) #47,47,2012-01-04T00:00:00-0500,Hulk (2008 - 2012),3374,2.99,,,,,,
40869,X-Men (2010) #23,23,2012-01-04T00:00:00-0500,X-Men (2010 - 2013),9906,3.99,,,,,,
40164,Uncanny X-Men (2011) #4,4,2012-01-04T00:00:00-0500,Uncanny X-Men (2011 - 2012),14914,3.99,,,,,,
42166,Avengers: X-Sanction (2011) #2 (Yu Variant),2,2012-01-04T00:00:00-0500,Avengers: X-Sanction (2011 - 2012),14703,3.99,,,,,,
39762,Defenders (2011) #2,2,2012-01-04T00:00:00-0500,Defenders (2011 - 2012),14701,3.99,,,,,,
37174,Avengers Annual (2012) #1,1,2012-01-04T00:00:00-0500,Avengers Annual (2012),13320,4.99,,,,,,
40577,X-23 (2010) #20,20,2012-01-04T00:00:00-0500,X-23 (2010 - 2012),9367,2.99,,,,,,
36486,Avengers Academy (2010) #24,24,2012-01-04T00:00:00-0500,Avengers Academy (2010 - 2012),9086,2.99,,,,,,
41366,Ender's Game: Battle School/Command School Ultimate Collection (Trade Paperback),1,2012-01-04T00:00:00-0500,Ender's Game: Battle School/Command School Ultimate Collection (2011 - Present),15379,29.99,,,,,,
41223,Thor: The Deviants Saga (2011) #3,3,2012-01-04T00:00:00-0500,Thor: The Deviants Saga (2011 - 2012),15312,3.99,,,,,,
39943,The Punisher (2011) #7,7,2012-01-04T00:00:00-0500,The Punisher (2011 - 2012),14019,2.99,,,,,,
39771,Avengers: X-Sanction (2011) #2,2,2012-01-04T00:00:00-0500,Avengers: X-Sanction (2011 - 2012),14703,3.99,,,,,,
41145,Villains for Hire (2011) #2,2,2012-01-04T00:00:00-0500,Villains for Hire (2011 - 2012),15282,2.99,,,,,,
40781,Thunderbolts (2006) #168,168,2012-01-04T00:00:00-0500,Thunderbolts (2006 - 2012),18527,2.99,,,,,,
35128,Secret Avengers (2010) #20,20,2011-12-28T00:00:00-0500,Secret Avengers (2010 - 2012),9799,3.99,,,,,,
29790,Iron Man 2.0 (2011) #12,12,2011-12-28T00:00:00-0500,Iron Man 2.0 (2011),9924,2.99,,,,,,
31148,Avengers: The Children's Crusade (2010) #8,8,2011-12-28T00:00:00-0500,Avengers: The Children's Crusade (2010 - 2012),9864,3.99,,,,,,
36920,Dorothy & the Wizard in Oz (2010) #4,4,2011-12-28T00:00:00-0500,Dorothy & the Wizard in Oz (2010 - 2012),13172,3.99,,,,,,
39567,Marvel Masterworks: Golden Age Marvel Comics Vol. 1 (Trade Paperback),1,2011-12-28T00:00:00-0500,Marvel Masterworks: Golden Age Marvel Comics Vol. 1 (2011 - Present),14522,29.99,,,,,,
39216,Disney/Pixar Giant Size Comics (2011) #8,8,2011-12-28T00:00:00-0500,Disney/Pixar Giant Size Comics (2011 - Present),14181,5.99,,,,,,
40419,Avengers: Solo (2011) #3,3,2011-12-28T00:00:00-0500,Avengers: Solo (2011 - 2012),15010,3.99,,,,,,
29443,Secret Avengers Vol. 2 (Trade Paperback),1,2011-12-28T00:00:00-0500,Secret Avengers Vol. 2 (2011),10412,19.99,,,,,,
41089,Captain America (2011) #6 (Mc 50th Anniversary Variant),6,2011-12-28T00:00:00-0500,Captain America (2011 - 2012),13830,3.99,,,,,,
39322,Astonishing X-Men (2004) #45,45,2011-12-28T00:00:00-0500,Astonishing X-Men (2004 - 2013),744,3.99,,,,,,
36884,Secret Warriors Vol. 6 (Trade Paperback),1,2011-12-28T00:00:00-0500,Secret Warriors Vol. 6 (2010 - Present),13145,15.99,,,,,,
39979,Annihilators: Earthfall (2011) #4,4,2011-12-28T00:00:00-0500,Annihilators: Earthfall (2011),14818,3.99,,,,,,
41207,FF (2010) #13,13,2011-12-28T00:00:00-0500,FF (2010 - 2012),13440,2.99,,,,,,
40211,Deadpool (2008) #48,48,2011-12-28T00:00:00-0500,Deadpool (2008 - 2012),5701,2.99,,,,,,
38380,Captain America (2011) #6,6,2011-12-28T00:00:00-0500,Captain America (2011 - 2012),13830,3.99,,,,,,
37659,Ka-Zar: The Burning Season (Trade Paperback),1,2011-12-28T00:00:00-0500,Ka-Zar: The Burning Season (2010 - Present),13542,16.99,,,,,,
38630,Kick-Ass 2 (2010) #6,6,2011-12-28T00:00:00-0500,Kick-Ass 2 (2010 - 2012),12933,2.99,,,,,,
38564,Alpha Flight (2011) #7,7,2011-12-28T00:00:00-0500,Alpha Flight (2011 - 2012),13907,2.99,,,,,,
35786,Captain America and... (2012) #625,625,2011-12-28T00:00:00-0500,Captain America and... (2012),16325,2.99,,,,,,
36832,Ultimate Comics X-Men (2010) #5,5,2011-12-28T00:00:00-0500,Ultimate Comics X-Men (2010 - Present),13108,3.99,,,,,,
39564,Marvel Masterworks: Golden Age Marvel Comics Vol. 1 Variant (DM Only) (Trade Paperback),1,2011-12-28T00:00:00-0500,Marvel Masterworks: Golden Age Marvel Comics Vol. 1 Variant (DM Only) (2011 - Present),14519,29.99,,,,,,
54053,Star Wars: Crimson Empire Iii - Empire Lost (2011) #3,3,2011-12-28T00:00:00-0500,Star Wars: Crimson Empire Iii - Empire Lost (2011 - 2012),20137,0,,,,,,
38084,X-Men Legacy (2008) #260,260,2011-12-28T00:00:00-0500,X-Men Legacy (2008 - 2012),3754,2.99,,,,,,
39836,Hulk by John Byrne & Ron Garney (Trade Paperback),1,2011-12-28T00:00:00-0500,Hulk by John Byrne & Ron Garney (2011 - Present),14734,34.99,,,,,,
38212,The Mighty Thor (2011) #9,9,2011-12-28T00:00:00-0500,The Mighty Thor (2011 - 2012),13757,3.99,,,,,,
40159,Uncanny X-Men (2011) #3,3,2011-12-28T00:00:00-0500,Uncanny X-Men (2011 - 2012),14914,3.99,,,,,,
40285,Black Panther: The Most Dangerous Man Alive  (2010) #527,527,2011-12-28T00:00:00-0500,Black Panther: The Most Dangerous Man Alive  (2010 - 2012),11665,2.99,,,,,,
38991,Vengeance (2011) #6,6,2011-12-28T00:00:00-0500,Vengeance (2011),14720,3.99,,,,,,
36857,Generation Hope: (7-12) (Trade Paperback),1,2011-12-28T00:00:00-0500,Generation Hope: (7-12) (2010 - Present),13118,16.99,,,,,,
41226,Mystery Men (Hardcover),1,2011-12-28T00:00:00-0500,Mystery Men (2011 - Present),15313,19.99,,,,,,
36903,X-Men Legacy: (245-250) (Trade Paperback),1,2011-12-28T00:00:00-0500,X-Men Legacy: (245-250) (2010 - Present),13164,24.99,,,,,,
38691,Ultimate Comics Ultimates  (2011) #5,5,2011-12-28T00:00:00-0500,Ultimate Comics Ultimates  (2011 - Present),13936,3.99,,,,,,
36566,Marvel Adventures Spider-Man (2010) #21,21,2011-12-28T00:00:00-0500,Marvel Adventures Spider-Man (2010 - 2012),9748,2.99,,,,,,
39382,X-Schism (Hardcover),1,2011-12-28T00:00:00-0500,X-Schism (2011 - Present),14337,24.99,,,,,,
38582,Wolverine & the X-Men (2011) #3,3,2011-12-21T00:00:00-0500,Wolverine & the X-Men (2011 - 2014),13910,3.99,,,,,,
41179,Defenders: Strange Heroes (2011) #1,1,2011-12-21T00:00:00-0500,Defenders: Strange Heroes (2011),15302,4.99,,,,,,
41874,New Mutants (2010) #35 (Pearson Variant),35,2011-12-21T00:00:00-0500,New Mutants (2010 - 2012),11477,2.99,,,,,,
36472,Daken: Dark Wolverine (2010) #18,18,2011-12-21T00:00:00-0500,Daken: Dark Wolverine (2010 - 2012),9368,2.99,,,,,,
38099,Thunderbolts (2006) #167,167,2011-12-21T00:00:00-0500,Thunderbolts (2006 - 2012),18527,2.99,,,,,,
41539,Deadpool Max 2 (2011) #3,3,2011-12-21T00:00:00-0500,Deadpool Max 2 (2011 - 2012),15482,3.99,,,,,,
38397,Ultimate Comics Spider-Man (2011) #5,5,2011-12-21T00:00:00-0500,Ultimate Comics Spider-Man (2011 - Present),13831,3.99,,,,,,
39975,Avengers/Defenders War (New Printing) (Trade Paperback),1,2011-12-21T00:00:00-0500,Avengers/Defenders War (New Printing) (2011 - Present),14815,19.99,,,,,,
38381,Captain America (2011) #5,5,2011-12-21T00:00:00-0500,Captain America (2011 - 2012),13830,3.99,,,,,,
41086,Daredevil (2011) #7 (Mc 50th Anniversary Variant),7,2011-12-21T00:00:00-0500,Daredevil (2011 - 2014),12916,2.99,,,,,,
37120,Formic Wars: Silent Strike (2011) #1,1,2011-12-21T00:00:00-0500,Formic Wars: Silent Strike (2011 - 2012),7805,3.99,,,,,,
