character,ability_type
Black Swan (Earth-616),Regeneration
Blanche Sitznski (Earth-616),Regeneration
Bloodscream (Earth-616),Regeneration
Brian Kornfield (Earth-616),Regeneration
Cactus (Earth-616),Regeneration
Cain Marko (Earth-616),Regeneration
Cairbre (Earth-616),Regeneration
Caliban (Earth-616),Regeneration
Callisto (Earth-616),Regeneration
Calvin Rankin (Earth-616),Regeneration
Calvin Zabo (Earth-616),Regeneration
Captain Zolandia (Earth-616),Regeneration
Carl Mach (Earth-616),Regeneration
Carlos LaMuerto (Earth-616),Regeneration
Carlos Lobo (Earth-616),Regeneration
Cassiopeia (Pantheon) (Earth-616),Regeneration
Century (Alien) (Earth-616),Regeneration
Charles Barnabus (Earth-616),Regeneration
Charles Burlingame (Earth-616),Regeneration
Charlie Cluster-7 (Earth-616),Regeneration
Chinook (Earth-616),Regeneration
Chons (Earth-616),Regeneration
Christoph Nord (Earth-616),Regeneration
Christopher Daniels (Earth-616),Regeneration
Christopher Muse (Earth-616),Regeneration
Citadel (Earth-616),Regeneration
Claudine Renko (Earth-616),Regeneration
Cletus Kasady (Earth-616),Regeneration
Clinton McIntyre (Earth-616),Regeneration
Conner Sims (Earth-616),Regeneration
Corvus Glaive (Earth-616),Regeneration
Cosmic Man (Midas) (Earth-616),Regeneration
Craig Hollis (Earth-616),Regeneration
Cul Borson (Earth-616),Regeneration
Curtis Connors (Earth-616),Regeneration
Daniel Ketch (Earth-616),Regeneration
Daniel Rand (Earth-616),Regeneration
Deacon Frost (Earth-616),Regeneration
Dead Girl (Moonbeam) (Earth-616),Regeneration
Decimus Furius (Earth-616),Regeneration
Delroy Garrett Jr. (Earth-616),Regeneration
Dennis Malloy (Earth-616),Regeneration
Desak Sterixian (Earth-616),Regeneration
Donna Diego (Earth-616),Regeneration
Doombot (Earth-616),Regeneration
Doreen Green (Earth-616),Regeneration
Dorrek VIII (Earth-616),Regeneration
Dromedan (Earth-616),Regeneration
Druig (Earth-616),Regeneration
Ebenezer Laughton (Earth-616),Regeneration
Edith Harker (Earth-616),Regeneration
Elijah Bradley (Earth-616),Regeneration
Elizabeth Ross (Earth-616),Regeneration
Elvin Haliday (Earth-616),Regeneration
Emil Blonsky (Earth-616),Regeneration
En Dwi Gast (Earth-616),Regeneration
Eric Brooks (Doppelganger) (Earth-616),Regeneration
Eric Brooks (Earth-616),Regeneration
Eric Masterson (Earth-616),Regeneration
Erich Paine (Earth-616),Regeneration
Eris (Earth-616),Regeneration
Eros (Olympian) (Earth-616),Regeneration
Esmeralda Lobo (Earth-616),Regeneration
Esteban Corazón de Ablo (Earth-616),Regeneration
Ezekiel Stane (Earth-616),Regeneration
Fang (Imperial Guard) (Earth-616),Regeneration
Fatale (Earth-616),Regeneration
Fin Fang Foom (Earth-616),Regeneration
Frankenstein's Monster (Earth-616),Regeneration
Freak (Vagrant) (Earth-616),Regeneration
Gabriel Summers (Earth-616),Regeneration
Garbha-Hsien (Earth-616),Regeneration
Georges Baptiste (Earth-616),Regeneration
Gideon (Earth-616),Regeneration
Gilgamesh (Earth-616),Regeneration
Ginniyeh (Earth-616),Regeneration
Goblyn (Earth-616),Regeneration
Gorgon Petragon (Earth-616),Regeneration
Gorr (God Butcher) (Earth-616),Regeneration
Greer Grant (Earth-616),Regeneration
Grigori Sovchenko (Earth-616),Regeneration
Grom (Earth-616),Regeneration
Groot (Earth-616),Regeneration
Groot (Original) (Earth-616),Regeneration
Hannibal King (Earth-616),Regeneration
Hans (Sinister) (Earth-616),Regeneration
Hebe Panhellenios (Earth-616),Regeneration
Hector (Pantheon) (Earth-616),Regeneration
Heimdall (Earth-616),Regeneration
Hela (Earth-616),Regeneration
Hellverine (Earth-616),Regeneration
Henry McCoy (X-Beast) (Earth-616),Regeneration
Hephaestus Aetnaeus (Earth-616),Regeneration
Hercules (Demi-God) (Earth-616),Regeneration
Hermes Diaktoros (Earth-616),Regeneration
Hippolyta (Earth-616),Regeneration
Hiro-Kala (Earth-616),Regeneration
Hobgoblin (Secret War) (Earth-616),Regeneration
Hope Summers (Earth-616),Regeneration
Hui Lin (Earth-616),Regeneration
Hydra Prime 001 (Earth-616),Regeneration
Hydra (Olympian Beast) (Earth-616),Regeneration
Ian Zola (Earth-616),Regeneration
Imhotep (Demon) (Earth-616),Regeneration
Inari (Earth-616),Regeneration
Inez Temple (Earth-616),Regeneration
Inhumans (Skrull) (Earth-616),Regeneration
Inner Demons (Earth-616),Regeneration
Jack Dio (Earth-616),Regeneration
Jack Harrison (Earth-616),Regeneration
Jack Russell (Earth-616),Regeneration
"Jacob Gavin, Jr. (Earth-616)",Regeneration
Jacqueline Falsworth (Earth-616),Regeneration
James Howlett (Earth-616),Regeneration
James Howlett (Onslaught Reborn) (Earth-616),Regeneration
James Madrox (Cortex) (Earth-616),Regeneration
Jazinda Kl'rt-Spawn (Earth-616),Regeneration
Jennifer Walters (Earth-616),Regeneration
Jenny (Dead Girl) (Earth-616),Regeneration
John Falsworth (Earth-616),Regeneration
John Greycrow (Earth-616),Regeneration
John Jonah Jameson III (Earth-616),Regeneration
Johnathon Blaze (Earth-616),Regeneration
Jolen (Earth-616),Regeneration
Jonathan Garrett (Earth-616),Regeneration
Jonathan Hart (Earth-616),Regeneration
Joshua Foley (Earth-616),Regeneration
Joshua Guthrie (Earth-616),Regeneration
Jubilation Lee (Earth-616),Regeneration
Julia Cornwall (Earth-616),Regeneration
Kallark (Earth-616),Regeneration
Karima Shapandar (Earth-616),Regeneration
Kenji Uedo (Earth-616),Regeneration
Khoryphos (Earth-616),Regeneration
Kim (Earth-616),Regeneration
Kimora (Earth-616),Regeneration
Kluh (Earth-616),Regeneration
Kro (Earth-616),Regeneration
Kyle Gibney (Earth-616),Regeneration
Lambda-Zero (Earth-616),Regeneration
Laura Kinney (Earth-616),Regeneration
Leslie Gesneria (Earth-616),Regeneration
Lobe (Earth-616),Regeneration
Lou Hackett (Earth-616),Regeneration
Luchino Nefaria (Earth-616),Regeneration
Lucia Callasantos (Earth-616),Regeneration
Lucifer (Lightbearer) (Earth-616),Regeneration
Luke Cage (Earth-616),Regeneration
Lunatik (Mercenary) (Earth-616),Regeneration
Mac Garrity (Earth-616),Regeneration
Madcap (Earth-616),Regeneration
Malcolm Colcord (Earth-616),Regeneration
Malekith (Earth-616),Regeneration
Mallen (Earth-616),Regeneration
Mantis (Earth-616),Regeneration
Marc Spector (Earth-616),Regeneration
Maria Callasantos (Earth-616),Regeneration
Marrow (Sarah) (Earth-616),Regeneration
Marshall Stone III (Earth-616),Regeneration
Maximilian Stone (Earth-616),Regeneration
Melati Kusuma (Earth-616),Regeneration
Melody Jacobs (Earth-616),Regeneration
Mendel Stromm (Earth-616),Regeneration
Mephisto (Earth-616),Regeneration
Michael Morbius (Earth-616),Regeneration
Michael van Patrick (KIA) (Earth-616),Regeneration
Miles Warren (Clone) (Earth-616),Regeneration
Miles Warren (Earth-616),Regeneration
Monet St. Croix (Earth-616),Regeneration
Morg (Earth-616),Regeneration
Mortigan Goth (Earth-616),Regeneration
Mortimer Toynbee (Earth-616),Regeneration
Namor McKenzie (Earth-616),Regeneration
Nathaniel Essex (Earth-616),Regeneration
Native (Earth-616),Regeneration
Neutrino Annihilator (Kirk) (Earth-616),Regeneration
Nezarr (Earth-616),Regeneration
Nicodemus (Mutant) (Earth-616),Regeneration
Night Raven (Vigilante) (Earth-616),Regeneration
Nina Price (Earth-616),Regeneration
Nobilus (Earth-616),Regeneration
Norman Osborn (Earth-616),Regeneration
Omega Red (Omega Clan) (Earth-616),Regeneration
Osiris (Earth-616),Regeneration
Paradox (Strange) (Earth-616),Regeneration
Paragon (A.I.M.) (Earth-616),Regeneration
Park (Earth-616),Regeneration
Patrick Mulligan (Earth-616),Regeneration
Paul Cartier (Earth-616),Regeneration
Perun (Earth-616),Regeneration
Peter Parker (Earth-616),Regeneration
Peter Parker (Guardian) (Earth-616),Regeneration
Peter Parker (Spidercide) (Earth-616),Regeneration
Phastos (Earth-616),Regeneration
Phoebus Apollo (Earth-616),Regeneration
Piranha (Earth-616),Regeneration
Pluto (Earth-616),Regeneration
Poseidon Aegaeus (Earth-616),Regeneration
Praxagora (Earth-616),Regeneration
Rahne Sinclair (Earth-616),Regeneration
Raizo Kodo (Earth-616),Regeneration
Ramon Hernandez (Lasher) (Earth-616),Regeneration
Raven Darkholme (Earth-616),Regeneration
Remus (Earth-616),Regeneration
Richard Jones (Earth-616),Regeneration
Richard Palance (Earth-616),Regeneration
Richard Rider (Earth-616),Regeneration
Rl'nnd (Earth-616),Regeneration
Robert Bruce Banner (Onslaught Reborn) (Earth-616),Regeneration
Robert Nicolle (Earth-616),Regeneration
Robert Reynolds (Earth-616),Regeneration
Roderick Kingsley (Earth-616),Regeneration
Rogue (Anna Marie) (Earth-616),Regeneration
Romulus (Earth-616),Regeneration
Roughouse (Earth-616),Regeneration
Ruth Bat-Seraph (Earth-616),Regeneration
Sally Roland (Earth-616),Regeneration
Sandra Verdugo (Earth-616),Regeneration
Santo Vaccarro (Earth-616),Regeneration
Saul Creed (Earth-616),Regeneration
Selene Gallio (Earth-616),Regeneration
Temugin (Earth-616),Regeneration
Terminus (Destroyer) (Earth-616),Regeneration
Thanos (Earth-616),Regeneration
Theodore Winchester (Earth-616),Regeneration
Thomas Cassidy (Earth-616),Regeneration
Thomas Fireheart (Earth-616),Regeneration
Thor Odinson (Earth-616),Regeneration
Titannus (Earth-616),Regeneration
Todd Arliss (Earth-616),Regeneration
Tomi Shishido (Earth-616),Regeneration
Topaz (Earth-616),Regeneration
Topher (Earth-616),Regeneration
Trevor Cole (Earth-616),Regeneration
Tsu-Zana (Earth-616),Regeneration
Ulik (Earth-616),Regeneration
Ulysses Bloodstone (Earth-616),Regeneration
Vali Halfling (Earth-616),Regeneration
Valtrauta (Earth-616),Regeneration
Vengeance (Kowalski) (Earth-616),Regeneration
Victor Alvarez (Earth-616),Regeneration
Victor Borkowski (Earth-616),Regeneration
Victor Creed (Earth-616),Regeneration
Victor Mancha (Earth-616),Regeneration
Victor Slaughter (Earth-616),Regeneration
Virako (Earth-616),Regeneration
Vlad Dracula (Earth-616),Regeneration
Wade Wilson (Earth-616),Regeneration
Wade Wilson (Loop) (Earth-616),Regeneration
Wade Wilson (Widdle Wade) (Earth-616),Regeneration
Walter Charles (Earth-616),Regeneration
Walter Langkowski (Earth-616),Regeneration
Warlock (Technarch) (Earth-616),Regeneration
Warren Worthington III (Earth-616),Regeneration
Wendigo (Omega Flight) (Earth-616),Regeneration
Wolfgang von Strucker (Earth-616),Regeneration
Woodgod (Earth-616),Regeneration
Wyre (Earth-616),Regeneration
X-51 (Earth-616),Regeneration
Xraven (Earth-616),Regeneration
Yi Yang (Earth-616),Regeneration
Yuriko Oyama (Earth-616),Regeneration
Zak-Del (Earth-616),Regeneration
Zebediah Killgrave (Earth-616),Regeneration
Craig Hollis (Earth-616),Reincarnation
Dead Girl (Moonbeam) (Earth-616),Reincarnation
Forever Man (Mutant) (Earth-616),Reincarnation
Gideon Smith (Earth-616),Reincarnation
Gin Goh (Earth-616),Reincarnation
Hadad (Earth-616),Reincarnation
Saint van Sant (Earth-616),Reincarnation
Thomas Maximoff (Earth-616),Reincarnation
Thomas Shepherd (Earth-616),Reincarnation
William Kaplan (Earth-616),Reincarnation
William Maximoff (Earth-616),Reincarnation
Angrir (Earth-616),Rock_Body
Archibald Dyker (Earth-616),Rock_Body
Benjamin Grimm (Earth-616),Rock_Body
Benjamin Grimm (Onslaught Reborn) (Earth-616),Rock_Body
Butte (Earth-616),Rock_Body
Carl Hollister (Earth-616),Rock_Body
Celeste Cuckoo (Earth-616),Rock_Body
Charles Burlingame (Earth-616),Rock_Body
Cosmic Man (Midas) (Earth-616),Rock_Body
Crag (Earth-616),Rock_Body
Damon Mathias (Earth-616),Rock_Body
Dante Pertuz (Earth-616),Rock_Body
Emma Frost (Earth-616),Rock_Body
Falligar (Earth-616),Rock_Body
Fieldstone (Earth-616),Rock_Body
Garokk (Earth-616),Rock_Body
Glaboo (Earth-616),Rock_Body
Grot (Earth-616),Rock_Body
Günter Gross (Earth-616),Rock_Body
Hiro-Kala (Earth-616),Rock_Body
Hiroim (Earth-616),Rock_Body
Hollow (Earth-616),Rock_Body
Hope (Liberteens) (Earth-616),Rock_Body
Hope Summers (Earth-616),Rock_Body
Irma Cuckoo (Earth-616),Rock_Body
It the Living Colossus (Earth-616),Rock_Body
Jack Winters (Earth-616),Rock_Body
Jason (Inhuman) (Earth-616),Rock_Body
Jason Pierce (Earth-616),Rock_Body
Jerry Sledge (Earth-616),Rock_Body
Johann Bessler (Earth-616),Rock_Body
King Coal (Chess Set) (Earth-616),Rock_Body
Kl'rt (Earth-616),Rock_Body
Korg (Earth-616),Rock_Body
Krakoa III (Earth-616),Rock_Body
Krakoas (Hellfire Academy) (Earth-616),Rock_Body
Laurie Tromette (Earth-616),Rock_Body
Liana Feeser (Earth-616),Rock_Body
Marco Delgado (Earth-616),Rock_Body
Marius St. Croix (Earth-616),Rock_Body
Marsha Rosenberg (Earth-616),Rock_Body
Maximilian Stone (Earth-616),Rock_Body
Missing Link (Lincoln) (Earth-616),Rock_Body
Ozymandias (Earth-616),Rock_Body
Paul Duval (Earth-616),Rock_Body
Phoebe Cuckoo (Earth-616),Rock_Body
Piedra Dura (Earth-616),Rock_Body
Pillar (Earth-616),Rock_Body
Pumice (Earth-616),Rock_Body
Quicksand (Earth-616),Rock_Body
Richard Jones (Earth-616),Rock_Body
Rococo (Earth-616),Rock_Body
Roxanne Washington (Earth-616),Rock_Body
Samuel John LaRoquette (Earth-616),Rock_Body
Santo Vaccarro (Earth-616),Rock_Body
Sharon Ventura (Skrull) (Earth-616),Rock_Body
Shatter (Earth-616),Rock_Body
Shell (Shi'ar Death Commando) (Earth-616),Rock_Body
Sidney Green (Earth-616),Rock_Body
Skaar (Earth-616),Rock_Body
Sooraya Qadir (Earth-616),Rock_Body
Stepford Cuckoos (Earth-616),Rock_Body
Stone (Assassins Guild) (Earth-616),Rock_Body
Stone (Hound) (Earth-616),Rock_Body
Stone Colossus (Earth-616),Rock_Body
Thorg (Earth-616),Rock_Body
Timothy Dugan (Skrull) (Earth-616),Rock_Body
Tyros (Earth-616),Rock_Body
Volga Belle (Earth-616),Rock_Body
William Baker (Earth-616),Rock_Body
William Baker (Earth-616),Rock_Body
Xavin (Earth-616),Rock_Body
Blackagar Boltagon (Skrull) (Earth-616),Self_Detonation
Bomb (Anthony) (Earth-616),Self_Detonation
Doombot (Earth-616),Self_Detonation
Esme Fernando (Earth-616),Self_Detonation
Oswald (Brotherhood) (Earth-616),Self_Detonation
Peter (Mutant) (Earth-616),Self_Detonation
Praxagora (Earth-616),Self_Detonation
Robert Hunter (Earth-616),Self_Detonation
Santo Vaccarro (Earth-616),Self_Detonation
Stellaris (Earth-616),Self_Detonation
Thursday Rubinstein (Earth-616),Self_Detonation
Warhead (Bastards of Evil) (Earth-616),Self_Detonation
Adam Destine (Earth-616),Self_Sustenance
Air-Walker (Automaton) (Earth-616),Self_Sustenance
Alaisa Ruatha Pethnan (Earth-616),Self_Sustenance
Beyonder (Earth-616),Self_Sustenance
Blastaar (Earth-616),Self_Sustenance
Cain Marko (Earth-616),Self_Sustenance
Cessily Kincaid (Earth-616),Self_Sustenance
Daniel Rose (Earth-616),Self_Sustenance
Dead Girl (Moonbeam) (Earth-616),Self_Sustenance
Desak Sterixian (Earth-616),Self_Sustenance
En Dwi Gast (Earth-616),Self_Sustenance
Epsilon Red (Earth-616),Self_Sustenance
Eric Masterson (Earth-616),Self_Sustenance
Gabriel Lan (Earth-616),Self_Sustenance
Gabriel Summers (Earth-616),Self_Sustenance
Hollow (Earth-616),Self_Sustenance
Invader-1 (Earth-616),Self_Sustenance
Jocasta Vi Quitéria (Earth-616),Self_Sustenance
Jonas Graymalkin (Earth-616),Self_Sustenance
Jonathan Bryant (Digitek) (Earth-616),Self_Sustenance
Jonothon Starsmore (Earth-616),Self_Sustenance
Kuan-Yin Xorn (Earth-616),Self_Sustenance
Luchino Nefaria (Earth-616),Self_Sustenance
Lunatik (Mercenary) (Earth-616),Self_Sustenance
M'Nai (Earth-616),Self_Sustenance
Mandarin (Earth-616),Self_Sustenance
N'Kantu (Earth-616),Self_Sustenance
Neutron (Imperial Guard) (Earth-616),Self_Sustenance
Norrin Radd (Earth-616),Self_Sustenance
Pamela Douglas (Earth-616),Self_Sustenance
Paradox (Strange) (Earth-616),Self_Sustenance
Piotr Rasputin (Earth-616),Self_Sustenance
Praxagora (Earth-616),Self_Sustenance
Red Shift (Earth-616),Self_Sustenance
Richard Jones (Earth-616),Self_Sustenance
Sequoia (Earth-616),Self_Sustenance
Sergei Krylov (Earth-616),Self_Sustenance
Shanga Fia Delph'goram (Earth-616),Self_Sustenance
Shen Xorn (Earth-616),Self_Sustenance
Snowblind (Earth-616),Self_Sustenance
Terraxia (Earth-616),Self_Sustenance
Thanos (Earth-616),Self_Sustenance
Tyros (Earth-616),Self_Sustenance
Uatu (Earth-616),Self_Sustenance
Ulysses Klaw (Earth-616),Self_Sustenance
Wendell Vaughn (Earth-616),Self_Sustenance
Zeus Panhellenios (Earth-616),Self_Sustenance
"""Spider-Girl"" (Mutant/Spider Clone) (Earth-616)",Shapeshifters
A'Kurru U'mbaya (Earth-616),Shapeshifters
Abigail Wright (Earth-616),Shapeshifters
Abyss (Ex Nihilo's) (Earth-616),Shapeshifters
Adam Berman (Earth-616),Shapeshifters
Administrator (Earth-616),Shapeshifters
Adolf Impossible (Earth-616),Shapeshifters
Adrian Corbo (Earth-616),Shapeshifters
Adversary (Earth-616),Shapeshifters
Agamotto (Earth-616),Shapeshifters
Agent Baker (Skrull) (Earth-616),Shapeshifters
Alejandra Jones (Earth-616),Shapeshifters
Alexi Cronos (Earth-616),Shapeshifters
Alyssa (Earth-616),Shapeshifters
Amalgam (Earth-616),Shapeshifters
Amatsu-Mikaboshi (Earth-616),Shapeshifters
Amber (Mutant) (Earth-616),Shapeshifters
Amora (Earth-616),Shapeshifters
Anais (Earth-616),Shapeshifters
Andvari (Earth-616),Shapeshifters
Anelle (Earth-616),Shapeshifters
Angerboda (Earth-616),Shapeshifters
Animus (Hate-Monger) (Earth-616),Shapeshifters
Ann Darnell (Earth-616),Shapeshifters
Ape (Morlock) (Earth-616),Shapeshifters
Aron (Earth-616),Shapeshifters
Astro (Earth-616),Shapeshifters
Awesome Android (Earth-616),Shapeshifters
Azazel (Earth-616),Shapeshifters
"Barbara Morse (Retro, Skrull) (Earth-616)",Shapeshifters
Barrage (Earth-616),Shapeshifters
Batch-13 (Earth-616),Shapeshifters
Baymax (Earth-616),Shapeshifters
Beauty (Earth-616),Shapeshifters
Belasco (Earth-616),Shapeshifters
Benjamin Deeds (Earth-616),Shapeshifters
Bessie (Earth-616),Shapeshifters
Big Mother (Earth-616),Shapeshifters
Blackagar Boltagon (Skrull) (Earth-616),Shapeshifters
Blackheart (Earth-616),Shapeshifters
Blacksmith (Earth-616),Shapeshifters
Bloodscream (Earth-616),Shapeshifters
Bragi (Earth-616),Shapeshifters
Bres (Earth-616),Shapeshifters
Brian Talbot (Earth-616),Shapeshifters
Buri (Earth-616),Shapeshifters
Bush Rangers (Earth-616),Shapeshifters
Carl Mach (Earth-616),Shapeshifters
Cell (Earth-616),Shapeshifters
Cessily Kincaid (Earth-616),Shapeshifters
Changeling (Earth-616),Shapeshifters
Charles Barnabus (Earth-616),Shapeshifters
Chimera (Femizons) (Earth-616),Shapeshifters
Chrell (Earth-616),Shapeshifters
Claudine Renko (Earth-616),Shapeshifters
Cletus Kasady (Earth-616),Shapeshifters
Cloud (Earth-616),Shapeshifters
Cosmic Man (Midas) (Earth-616),Shapeshifters
Criti Noll (Clone) (Earth-616),Shapeshifters
Criti Noll (Earth-616),Shapeshifters
Curtis Connors (Earth-616),Shapeshifters
Daimon Hellstrom (Earth-616),Shapeshifters
Daniel Wiley (Earth-616),Shapeshifters
Dante Pertuz (Earth-616),Shapeshifters
Dario Agger (Earth-616),Shapeshifters
David Anthony Rice (Earth-616),Shapeshifters
David Haller (Earth-616),Shapeshifters
De'Lila (Earth-616),Shapeshifters
Deacon Frost (Earth-616),Shapeshifters
Dei Guan (Earth-616),Shapeshifters
Devlor (Earth-616),Shapeshifters
Dionysus Acratophorus (Earth-616),Shapeshifters
Ditto (Earth-616),Shapeshifters
Dmitri Smerdyakov (Earth-616),Shapeshifters
Donna Diego (Earth-616),Shapeshifters
Dorrek VIII (Earth-616),Shapeshifters
Douglas Carmody (Earth-616),Shapeshifters
Dragonwing (Earth-616),Shapeshifters
Dude Jensen (Earth-616),Shapeshifters
E.V.A. (Earth-616),Shapeshifters
Edith Harker (Earth-616),Shapeshifters
Edwin Jarvis (Skrull) (Earth-616),Shapeshifters
Egghead (Robot) (Earth-616),Shapeshifters
Ego (Earth-616),Shapeshifters
Emma Frost (Skrull) (Earth-616),Shapeshifters
En Sabah Nur (Earth-616),Shapeshifters
En Sabah Nur (Evan Sabahnur) (Earth-616),Shapeshifters
Ereshkigal (Deviant) (Earth-616),Shapeshifters
Esme Ceorces (Earth-616),Shapeshifters
Esteban Corazón de Ablo (Earth-616),Shapeshifters
Ethan Edwards (Earth-616),Shapeshifters
Evangeline Whedon (Earth-616),Shapeshifters
Executioner (Hela's Demon) (Earth-616),Shapeshifters
Eye-Scream (Earth-616),Shapeshifters
Eyekillers (Earth-616),Shapeshifters
