character,ability_type
Amenhotep IV (Earth-4321),Matter_Manipulation
Amora (Earth-616),Matter_Manipulation
Amora (Earth-91119),Matter_Manipulation
Ananym (Earth-616),Matter_Manipulation
Arnold Lundberg (Earth-616),Matter_Manipulation
Ashley Martin (Earth-616),Matter_Manipulation
Barton Ford (Earth-616),Matter_Manipulation
Belasco (Earth-616),Matter_Manipulation
Beyonder (Earth-616),Matter_Manipulation
Beyonder (Earth-92131),Matter_Manipulation
Bishop (Earth-2107),Matter_Manipulation
Black Priests (Multiverse),Matter_Manipulation
Blackagar Boltagon (Earth-616),Matter_Manipulation
Blackheart (Earth-616),Matter_Manipulation
Bob Hardin (Earth-93060),Matter_Manipulation
Carl Creel (Earth-36),Matter_Manipulation
Carl Creel (Earth-616),Matter_Manipulation
Carl Creel (Earth-9997),Matter_Manipulation
Carol Danvers (Earth-24133),Matter_Manipulation
Carol Danvers (Earth-616),Matter_Manipulation
Carol Danvers (Earth-91119),Matter_Manipulation
Cassandra Webb (Earth-92131),Matter_Manipulation
Chip Martin (Earth-616),Matter_Manipulation
Christopher Colchiss (Earth-616),Matter_Manipulation
Clea (Earth-616),Matter_Manipulation
Cloot (Earth-616),Matter_Manipulation
Cloud (Earth-616),Matter_Manipulation
Clyde Wyncham Jr. (Earth-807128),Matter_Manipulation
Cosmic Cube,Matter_Manipulation
Cyanide Jane (Earth-616),Matter_Manipulation
David Xavier (Earth-1610),Matter_Manipulation
Dennis Sykes (Earth-616),Matter_Manipulation
Dormammu (Earth-616),Matter_Manipulation
Dormammu (Earth-91119),Matter_Manipulation
Ego (Earth-616),Matter_Manipulation
Ego (Earth-634962),Matter_Manipulation
Elliot Boggs (Earth-1610),Matter_Manipulation
Erica Fortune (Earth-616),Matter_Manipulation
Erik Lehnsherr (Earth-295),Matter_Manipulation
Erik Lehnsherr (Earth-91119),Matter_Manipulation
Erik Lensherr (Earth-1610),Matter_Manipulation
Erik Magnus (Earth-9602),Matter_Manipulation
Esteban Corazón De Ablo (Earth-1610),Matter_Manipulation
Esteban Corazón de Ablo (Earth-295),Matter_Manipulation
Esteban Corazón de Ablo (Earth-616),Matter_Manipulation
F.R. Crozier (Earth-616),Matter_Manipulation
Faiza Hussain (Earth-616),Matter_Manipulation
Frederick Slade (Earth-616),Matter_Manipulation
Gabriel Lan (Earth-616),Matter_Manipulation
Gabriel Shepherd (Earth-616),Matter_Manipulation
Gah Lak Tus (Earth-1610),Matter_Manipulation
Gaia (Earth-616),Matter_Manipulation
Garokk (Earth-616),Matter_Manipulation
Gene Bitner (Earth-616),Matter_Manipulation
Gilgamesh (Earth-616),Matter_Manipulation
Hans Lehnsherr (Earth-9602),Matter_Manipulation
Heralds of Gah Lak Tus (Earth-1610),Matter_Manipulation
Horde (Alien Mutant) (Earth-616),Matter_Manipulation
Ilya Zarkov (Earth-616),Matter_Manipulation
Iron Maiden (Karen) (Earth-9997),Matter_Manipulation
Jamal Peoples (Earth-616),Matter_Manipulation
Jason Kimball (Earth-616),Matter_Manipulation
Jeremiah Muldoon (Earth-616),Matter_Manipulation
Jonathan Richards (Earth-967),Matter_Manipulation
Jose Gutierrez (Earth-199999),Matter_Manipulation
Kamal el Alaoui (Earth-616),Matter_Manipulation
Karla Sofen (Earth-616),Matter_Manipulation
Kevin Ford (Earth-616),Matter_Manipulation
Khoryphos (Earth-616),Matter_Manipulation
Lorna Dane (Earth-1610),Matter_Manipulation
Louise Marino (Earth-9602),Matter_Manipulation
Lucy (Mutant) (Earth-616),Matter_Manipulation
Madeline Berry (Earth-11511),Matter_Manipulation
Madeline Berry (Earth-616),Matter_Manipulation
Madison Jeffries (Earth-58163),Matter_Manipulation
Madison Jeffries (Earth-616),Matter_Manipulation
Magdalena Marie (Earth-616),Matter_Manipulation
Magnir (Earth-616),Matter_Manipulation
Magnus Lehnsherr (Earth-27),Matter_Manipulation
Mandarin's Rings,Matter_Manipulation
Margaret Slade (Earth-616),Matter_Manipulation
Matthew Malloy (Earth-TRN533),Matter_Manipulation
Max Eisenhardt (Earth-13017),Matter_Manipulation
Max Eisenhardt (Earth-616),Matter_Manipulation
Mephisto (Earth-12131),Matter_Manipulation
Mephisto (Earth-616),Matter_Manipulation
Mephisto (Earth-TRN407),Matter_Manipulation
Michael Korvac (Earth-691),Matter_Manipulation
Molecule Lad (Earth-97061),Matter_Manipulation
Monako (Earth-616),Matter_Manipulation
Morgan le Fay (Earth-616),Matter_Manipulation
Mother (Interdimensional Parasite) (Earth-TRN287),Matter_Manipulation
Nathan Summers (Earth-58161),Matter_Manipulation
Nathan Summers (Earth-58162),Matter_Manipulation
Nathan Summers (Earth-616),Matter_Manipulation
Nathan Summers (Earth-91119),Matter_Manipulation
Niles Cable (Earth-9602),Matter_Manipulation
Niles Dayspring (Earth-9602),Matter_Manipulation
Norrin Radd (Earth-616),Matter_Manipulation
Norrin Radd (Earth-985),Matter_Manipulation
Norrin Radd (Earth-9997),Matter_Manipulation
Nucleus (Earth-12772),Matter_Manipulation
Onslaught (Psychic Entity) (Earth-616),Matter_Manipulation
Owen Reece (Earth-616),Matter_Manipulation
Owen Reece (Earth-9811),Matter_Manipulation
Pallas Athena (Earth-9602),Matter_Manipulation
Paradox (Strange) (Earth-616),Matter_Manipulation
Phoenix Force (Earth-1298),Matter_Manipulation
Phoenix Force (Earth-1610),Matter_Manipulation
Phoenix Force (Earth-2149),Matter_Manipulation
Phoenix Force (Earth-2182),Matter_Manipulation
Phoenix Force (Earth-616),Matter_Manipulation
Phoenix Force (Earth-91119),Matter_Manipulation
Pieter Altmann (Earth-616),Matter_Manipulation
Prime Skrull (Earth-616),Matter_Manipulation
Quetzalcoatl (Earth-616),Matter_Manipulation
Ralph Hutchins (Earth-616),Matter_Manipulation
Reader (Inhuman) (Earth-616),Matter_Manipulation
Reed Richards (Earth-9997),Matter_Manipulation
Robert Reynolds (Earth-616),Matter_Manipulation
Robert Reynolds (Earth-91119),Matter_Manipulation
Ronan (Earth-616),Matter_Manipulation
Ruth Ogada (Earth-96099),Matter_Manipulation
San (Earth-616),Matter_Manipulation
Sebastian Druid (Earth-616),Matter_Manipulation
Shiro Raymond (Earth-9602),Matter_Manipulation
Silkworm (Warpies) (Earth-616),Matter_Manipulation
Stephen Strange (Earth-2772),Matter_Manipulation
Stephen Strange (Earth-6109),Matter_Manipulation
Stuart Welles (Earth-616),Matter_Manipulation
Surtur (Earth-616),Matter_Manipulation
Susan Storm (Earth-TRN309),Matter_Manipulation
Tamara Devoux (Earth-616),Matter_Manipulation
Temugin (Earth-616),Matter_Manipulation
Thanos (Earth-616),Matter_Manipulation
Thor Odinson (Earth-616),Matter_Manipulation
Trudy Creel (Earth-9811),Matter_Manipulation
Victor von Doom (Earth-90251),Matter_Manipulation
Victor von Doom (Earth-91119),Matter_Manipulation
Vision (Earth-10101),Matter_Manipulation
Vision (Earth-9511),Matter_Manipulation
Voorr (Earth-616),Matter_Manipulation
Vykin (Earth-9602),Matter_Manipulation
Wanda Magnus (Earth-58163),Matter_Manipulation
Wanda Maximoff (Earth-616),Matter_Manipulation
Wanda Zatara (Earth-9602),Matter_Manipulation
William Hastings (Earth-616),Matter_Manipulation
William Kaplan (Earth-616),Matter_Manipulation
William Mar-Vell (Earth-9602),Matter_Manipulation
Xavier (Earth-5311),Matter_Manipulation
Zach Halliwell (Earth-616),Matter_Manipulation
Adrian Toomes (Earth-8545),Metal_Body
Anthony Stark (Earth-9997),Metal_Body
Benjamin Grimm (Earth-8545),Metal_Body
Blackagar Boltagon (Earth-8545),Metal_Body
Blackagar Boltagon (Earth-9997),Metal_Body
Bolt (Earth-9997),Metal_Body
Brian Braddock (Earth-8545),Metal_Body
Bullseye (Lester) (Earth-8545),Metal_Body
Cain Marko (Earth-8545),Metal_Body
Calvin Rankin (Earth-12),Metal_Body
Calvin Rankin (Earth-33629),Metal_Body
Carl Creel (Earth-8545),Metal_Body
Carl Creel (Earth-9997),Metal_Body
Cauldron (Earth-616),Metal_Body
Cessily Kincaid (Earth-58163),Metal_Body
Cessily Kincaid (Earth-600123),Metal_Body
Cessily Kincaid (Earth-616),Metal_Body
Citadel (Earth-616),Metal_Body
Clinton Barton (Earth-8545),Metal_Body
Clinton Barton (Earth-9997),Metal_Body
Colosso-Bug (Earth-8311),Metal_Body
Colossus (Earth-1002),Metal_Body
Douglas Ramsey (Earth-8545),Metal_Body
Edward Osako (Earth-928),Metal_Body
Elizabeth Braddock (Earth-1011),Metal_Body
Emil Blonsky (Earth-8545),Metal_Body
En Sabah Nur (Earth-58163),Metal_Body
Forge (Earth-8545),Metal_Body
Gabriel Hess (Earth-928),Metal_Body
Garrison Kane (Earth-616),Metal_Body
Guy Smith (Earth-8545),Metal_Body
Henry Pym (Earth-9997),Metal_Body
Herald of Galactus (Earth-717),Metal_Body
Hope Summers (Earth-616),Metal_Body
Hope Summers (Earth-91119),Metal_Body
Ingot (Earth-616),Metal_Body
Iron Maiden (Karen) (Earth-9997),Metal_Body
James Howlett (Earth-1011),Metal_Body
James Howlett (Earth-1031),Metal_Body
James Howlett (Earth-8545),Metal_Body
Janet van Dyne (Earth-8545),Metal_Body
Jean-Paul Beaubier (Earth-8545),Metal_Body
Jeanne-Marie Beaubier (Earth-8545),Metal_Body
Jennifer Swensen (Earth-148611),Metal_Body
Jennifer Walters (Earth-8545),Metal_Body
Jeremy (Mutant) (Earth-616),Metal_Body
Jocasta (Earth-81426),Metal_Body
Jocasta (Earth-9997),Metal_Body
John Sublime (Earth-TRN064),Metal_Body
Jonathan Storm (Earth-7712),Metal_Body
Jonathan Storm (Earth-8545),Metal_Body
Josef Huber (Earth-616),Metal_Body
Joseph Stalin (Earth-616),Metal_Body
Jubilation Lee (Earth-8545),Metal_Body
Karl Lykos (Earth-8545),Metal_Body
Ken Mack (Earth-11511),Metal_Body
Ken Mack (Earth-616),Metal_Body
Kurt Wagner (Earth-8545),Metal_Body
Lance Hunter (Earth-22110),Metal_Body
Lee (North Korean Mutate) (Earth-616),Metal_Body
Luther Manning (Earth-8545),Metal_Body
MacDonald Gargan (Earth-8545),Metal_Body
Mainframe (Earth-982),Metal_Body
Mainframe (Earth-TRN483),Metal_Body
Mammoth (Earth-12927),Metal_Body
Mammoth (Hydra) (Earth-616),Metal_Body
Mankiller (Robot) (Earth-616),Metal_Body
Marc Spector (Earth-8545),Metal_Body
Maria de Guadalupe Santiago (Earth-616),Metal_Body
Mark Raxton (Earth-616),Metal_Body
Mark Raxton (Earth-9411),Metal_Body
Matthew Murdock (Earth-9997),Metal_Body
Max Eisenhardt (Earth-1011),Metal_Body
Maxis (Earth-TRN127),Metal_Body
Mechano-Hog-zilla (Earth-8311),Metal_Body
Medusalith Amaquelin (Earth-8545),Metal_Body
Mercury (Cerebro's X-Men) (Earth-616),Metal_Body
Jamie (Earth-69413),Metal_Body
Metallique (Earth-1005),Metal_Body
Michael Steel (Earth-12131),Metal_Body
Michael Steel (Earth-616),Metal_Body
Mikhail Rasputin (Earth-295),Metal_Body
Mitchell Tanner (Earth-616),Metal_Body
Natalia Romanova (Earth-8545),Metal_Body
Nathan Summers (Earth-9997),Metal_Body
Neutron (Micronauts) (Earth-9997),Metal_Body
Nicolai (Earth-928),Metal_Body
Nils Styger (Earth-616),Metal_Body
Nils Styger (Earth-7964),Metal_Body
Norman Osborn (Earth-8545),Metal_Body
Norrin Radd (Earth-9997),Metal_Body
Pagon (Earth-616),Metal_Body
Paibok (Earth-616),Metal_Body
Pavel Rasputin (Earth-41001),Metal_Body
Peter Parker (Earth-8545),Metal_Body
Peter Rasputin (Earth-10005),Metal_Body
Peter Rasputin (Earth-41001),Metal_Body
Pewter (Earth-9047),Metal_Body
Phoenix Force (Earth-2182),Metal_Body
Phoenix Force (Earth-9997),Metal_Body
Pietro Maximoff (Earth-8545),Metal_Body
Piotr Rasputin (Earth-10011),Metal_Body
Piotr Rasputin (Earth-1008),Metal_Body
Piotr Rasputin (Earth-1031),Metal_Body
Piotr Rasputin (Earth-10330),Metal_Body
Piotr Rasputin (Earth-1034),Metal_Body
Piotr Rasputin (Earth-1036),Metal_Body
Piotr Rasputin (Earth-10710),Metal_Body
Piotr Rasputin (Earth-11052),Metal_Body
Piotr Rasputin (Earth-11080),Metal_Body
Piotr Rasputin (Earth-12),Metal_Body
Piotr Rasputin (Earth-12131),Metal_Body
Piotr Rasputin (Earth-1298),Metal_Body
Piotr Rasputin (Earth-13017),Metal_Body
Piotr Rasputin (Earth-13122),Metal_Body
Piotr Rasputin (Earth-13729),Metal_Body
Piotr Rasputin (Earth-161),Metal_Body
Piotr Rasputin (Earth-1610),Metal_Body
Piotr Rasputin (Earth-1917),Metal_Body
Piotr Rasputin (Earth-20051),Metal_Body
Piotr Rasputin (Earth-21993),Metal_Body
Piotr Rasputin (Earth-22795),Metal_Body
Piotr Rasputin (Earth-2301),Metal_Body
Piotr Rasputin (Earth-267),Metal_Body
Piotr Rasputin (Earth-2814),Metal_Body
Piotr Rasputin (Earth-295),Metal_Body
Piotr Rasputin (Earth-32000),Metal_Body
Piotr Rasputin (Earth-32098),Metal_Body
Piotr Rasputin (Earth-33900),Metal_Body
Piotr Rasputin (Earth-5631),Metal_Body
Piotr Rasputin (Earth-58163),Metal_Body
Piotr Rasputin (Earth-616),Metal_Body
Piotr Rasputin (Earth-70105),Metal_Body
Piotr Rasputin (Earth-71202),Metal_Body
Piotr Rasputin (Earth-717),Metal_Body
Piotr Rasputin (Earth-80827),Metal_Body
Piotr Rasputin (Earth-8101),Metal_Body
Piotr Rasputin (Earth-8107),Metal_Body
Piotr Rasputin (Earth-811),Metal_Body
Piotr Rasputin (Earth-81156),Metal_Body
Piotr Rasputin (Earth-8280),Metal_Body
Piotr Rasputin (Earth-8545),Metal_Body
Piotr Rasputin (Earth-91119),Metal_Body
Piotr Rasputin (Earth-9112),Metal_Body
Piotr Rasputin (Earth-9151),Metal_Body
Piotr Rasputin (Earth-94040),Metal_Body
Piotr Rasputin (Earth-94831),Metal_Body
Piotr Rasputin (Earth-9602),Metal_Body
Piotr Rasputin (Earth-97799),Metal_Body
Piotr Rasputin (Earth-98529),Metal_Body
Piotr Rasputin (Earth-987),Metal_Body
Piotr Rasputin (Earth-989192),Metal_Body
Piotr Rasputin (Earth-9921),Metal_Body
Piotr Rasputin (Earth-9997),Metal_Body
Piotr Rasputin (Earth-BW08),Metal_Body
Piotr Rasputin (Earth-BWXP),Metal_Body
Piotr Rasputin (Earth-TRN064),Metal_Body
Piotr Rasputin (Earth-TRN350),Metal_Body
Piotr Rasputin (Earth-TRN361),Metal_Body
Piotr Rasputin (Earth-TRN533),Metal_Body
Piotr Rasputin (Mojoverse),Metal_Body
Prax Ord (Earth-616),Metal_Body
Praxagora (Earth-616),Metal_Body
Protector-Bot (Earth-616),Metal_Body
Proton (Earth-9997),Metal_Body
Ralph Hutchins (Earth-616),Metal_Body
Raven Darkholme (Earth-1298),Metal_Body
Reed Richards (Earth-8545),Metal_Body
Regent (Earth-1610),Metal_Body
Remy LeBeau (Earth-8545),Metal_Body
Rita DeMara (Earth-8545),Metal_Body
Rl'nnd (Earth-616),Metal_Body
Robert Bruce Banner (Earth-8545),Metal_Body
Robin Vega (Earth-616),Metal_Body
Rogue (Anna Marie) (Earth-1011),Metal_Body
Rogue (Anna Marie) (Earth-1298),Metal_Body
Rogue (Anna Marie) (Earth-8545),Metal_Body
Salvo (Neo) (Earth-616),Metal_Body
Samantha Destine (Earth-616),Metal_Body
Scott Summers (Earth-1011),Metal_Body
Scott Summers (Earth-8545),Metal_Body
Sentinel Hounds,Metal_Body
Shalla-Bal (Earth-9997),Metal_Body
Silas Burr (Earth-616),Metal_Body
Silver Squirrel (Earth-8311),Metal_Body
Spencer Collins (Earth-93060),Metal_Body
Spencer Collins (Earth-TRN127),Metal_Body
Steelbow (Earth-9997),Metal_Body
Stephen Strange (Earth-8545),Metal_Body
Steven Rogers (Earth-8545),Metal_Body
Sumo (Earth-9997),Metal_Body
T'Challa (Earth-8545),Metal_Body
Tank (Earth-9997),Metal_Body
Terminus (Destroyer) (Earth-616),Metal_Body
Three (Earth-1610),Metal_Body
Two (Earth-1610),Metal_Body
Hannibal King (Earth-616),Metal_Body
Hans (Sinister) (Earth-616),Metal_Body
Harold Osborn (Earth-1610),Metal_Body
Hebe Panhellenios (Earth-616),Metal_Body
Hector (Pantheon) (Earth-616),Metal_Body
Heimdall (Earth-616),Metal_Body
Hela (Earth-616),Metal_Body
Hellverine (Earth-616),Metal_Body
Henri Huang (Earth-928),Metal_Body
Henry Logan (Earth-9602),Metal_Body
Henry McCoy (Earth-1031),Metal_Body
Henry McCoy (Earth-10330),Metal_Body
Henry McCoy (Earth-1036),Metal_Body
Henry McCoy (Earth-1038),Metal_Body
Henry McCoy (Earth-12),Metal_Body
Henry McCoy (Earth-1298),Metal_Body
Henry McCoy (Earth-15104),Metal_Body
Henry McCoy (Earth-161),Metal_Body
Henry McCoy (Earth-1610),Metal_Body
Henry McCoy (Earth-20051),Metal_Body
Henry McCoy (Earth-2122),Metal_Body
Henry McCoy (Earth-21993),Metal_Body
Henry McCoy (Earth-295),Metal_Body
Henry McCoy (Earth-398),Metal_Body
Henry McCoy (Earth-4321),Metal_Body
Henry McCoy (Earth-5113),Metal_Body
Henry McCoy (Earth-523002),Metal_Body
Henry McCoy (Earth-5692),Metal_Body
Henry McCoy (Earth-70105),Metal_Body
Henry McCoy (Earth-721),Metal_Body
Henry McCoy (Earth-763),Metal_Body
Henry McCoy (Earth-77995),Metal_Body
Henry McCoy (Earth-80219),Metal_Body
Henry McCoy (Earth-807128),Metal_Body
Henry McCoy (Earth-811),Metal_Body
Henry McCoy (Earth-81727),Metal_Body
Henry McCoy (Earth-8320),Metal_Body
Henry McCoy (Earth-8545),Metal_Body
Henry McCoy (Earth-8649),Metal_Body
Henry McCoy (Earth-90227),Metal_Body
Henry McCoy (Earth-9105),Metal_Body
Henry McCoy (Earth-9670),Metal_Body
Henry McCoy (Earth-9916),Metal_Body
Henry McCoy (Earth-9997),Metal_Body
Henry McCoy (X-Beast) (Earth-616),Metal_Body
Hephaestus Aetnaeus (Earth-616),Metal_Body
Hera (Earth-9602),Metal_Body
Hercules (Demi-God) (Earth-616),Metal_Body
Hercules (Earth-5692),Metal_Body
Hermes Diaktoros (Earth-616),Metal_Body
Herr Kleiser (Earth-1610),Metal_Body
Hippolyta (Earth-616),Metal_Body
Hiro-Kala (Earth-616),Metal_Body
Hobgoblin (Secret War) (Earth-616),Metal_Body
Hope Summers (Earth-616),Metal_Body
Hope Summers (Earth-91119),Metal_Body
Hudson Logan (Earth-982),Metal_Body
Hui Lin (Earth-616),Metal_Body
Hulk (Robert Bruce Banner),Metal_Body
Hydra Prime 001 (Earth-616),Metal_Body
Hydra (Olympian Beast) (Earth-616),Metal_Body
Hyperion (Earth-12041),Metal_Body
Ian Zola (Earth-616),Metal_Body
Imhotep (Demon) (Earth-616),Metal_Body
Inari (Earth-616),Metal_Body
Inez Temple (Earth-616),Metal_Body
Inhumans (Skrull) (Earth-616),Metal_Body
Inner Demons (Earth-616),Metal_Body
J'onn J'onzz (Earth-9602),Metal_Body
Jack Dio (Earth-616),Metal_Body
Jack Harrison (Earth-616),Metal_Body
Jack Russell (Earth-616),Metal_Body
Jack Russell (Earth-91119),Metal_Body
Jack Taggart (Earth-199999),Metal_Body
"Jacob Gavin, Jr. (Earth-616)",Metal_Body
Jacqueline Falsworth (Earth-616),Metal_Body
James Howlett (Earth-10005),Metal_Body
James Howlett (Earth-1004),Metal_Body
James Howlett (Earth-1005),Metal_Body
James Howlett (Earth-1008),Metal_Body
James Howlett (Earth-10245),Metal_Body
James Howlett (Earth-1031),Metal_Body
James Howlett (Earth-1033),Metal_Body
James Howlett (Earth-1034),Metal_Body
James Howlett (Earth-1081),Metal_Body
James Howlett (Earth-12),Metal_Body
James Howlett (Earth-12025),Metal_Body
James Howlett (Earth-12131),Metal_Body
James Howlett (Earth-1298),Metal_Body
James Howlett (Earth-13133),Metal_Body
James Howlett (Earth-1610),Metal_Body
James Howlett (Earth-199406),Metal_Body
James Howlett (Earth-2149),Metal_Body
James Howlett (Earth-2182),Metal_Body
James Howlett (Earth-21993),Metal_Body
James Howlett (Earth-24133),Metal_Body
James Howlett (Earth-295),Metal_Body
James Howlett (Earth-33900),Metal_Body
James Howlett (Earth-3470),Metal_Body
James Howlett (Earth-34922),Metal_Body
James Howlett (Earth-50701),Metal_Body
James Howlett (Earth-5631),Metal_Body
James Howlett (Earth-5700),Metal_Body
James Howlett (Earth-58163),Metal_Body
James Howlett (Earth-600123),Metal_Body
James Howlett (Earth-616),Metal_Body
James Howlett (Earth-6195),Metal_Body
James Howlett (Earth-70105),Metal_Body
James Howlett (Earth-807128),Metal_Body
James Howlett (Earth-81156),Metal_Body
James Howlett (Earth-8545),Metal_Body
James Howlett (Earth-900),Metal_Body
James Howlett (Earth-90411),Metal_Body
James Howlett (Earth-90816),Metal_Body
James Howlett (Earth-91119),Metal_Body
James Howlett (Earth-94831),Metal_Body
James Howlett (Earth-97193),Metal_Body
