ID,full_name,first_apperance,description,image
1017101,Skaar (HAS),null,No one knows where Skaar the savage swordswinger came from but one thing is for sure...hes a Hulk. The intensity of Skaars war cry Skaar Slash is matched only by his ferocious appetite. Although he is a great asset in the fight against evil Skaar is just as destructive at home as he is on the battlefield. ,http://i.annihil.us/u/prod/marvel/i/mg/8/10/523214a2abcb4/portrait_incredible.jpg
1009598,Skin,13858,Angelo Espinosa a founding member of Generation X codenamed Skin due to his mutant ability to extend and control his extra skin in any number of ways.,http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c003c0ce4a43/portrait_incredible.jpg
1011157,Skreet,null,The Proemial God Aegis revealed that Skreet was a Chaos Mite a race of very small and powerful beings which were deemed unstable by the Cosmic Consonance.,http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c002f4a15c1c/portrait_incredible.jpg
1009599,Skrulls,21366,null,http://i.annihil.us/u/prod/marvel/i/mg/8/70/52028ba02bc7d/portrait_incredible.jpg
1015002,Skrulls (Ultimate),15783,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009600,Skullbuster (Cylla Markham),13770,null,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003c072eb58/portrait_incredible.jpg
1011057,Slapstick,17397,Steven Harmons powers have been described as all of the abilities of a Saturday morning cartoon character.,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c00310b887bc/portrait_incredible.jpg
1011070,Slayback,null,Ten years ago Slayback was killed by Deadpool before returning from the dead to break into Department K from which he stole the Weapon X Program files of Kane and Deadpool.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009601,Sleeper,4482,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010761,Sleepwalker,null,Sleepwalkers are guardians of the Mindscape  they apprehended beings that invade the sleeping minds of humans.,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4c0037640501a/portrait_incredible.jpg
1009602,Slipstream,15012,Australian mutant siblings Heather and Davis Cameron were sent to live in Surfers Paradise by their father in an effort to spare them from his life as Viceroy godfather of Australian organized crime.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010874,Slyde,null,A scientist at Beemont Manufacturing Jalome Beacher created a chemical that could be used to coat a surface and thereby eliminate all friction between it and any other object which he used after being downsized to rob banks and his former employers.,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c0035a51844b/portrait_incredible.jpg
1009603,Smasher (Vril Rokk),6503,Smasher is a member of the Imperial Guard a multiethnic group of superpowered alien beings who act as enforcers of the laws of the Shiar Empire.,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ae66139c/portrait_incredible.jpg
1010845,Smiling Tiger,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009606,Snowbird,12637,Naryas origins trace back to ancient times when the Eskimo Gods of the North battled the mystical Great Beasts for the fate of the world.,http://i.annihil.us/u/prod/marvel/i/mg/e/a0/4c003ae37eccd/portrait_incredible.jpg
1010855,Solo (James Bourne),10172,James Bourne was drafted to a topsecret special forces operation where he endured ten months of hard and brutal training to earn his place in the new counterterrorist group Omega Strike.,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c7c641408c12/portrait_incredible.jpg
1010693,Songbird,17493,Melissa Gold grew up on the streets adopting her mothers name Mimi as part of a hard cold persona she developed as a survival mechanism.,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0038da16738/portrait_incredible.jpg
1011373,Sons of the Tiger,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009607,Spacker Dave,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010705,Spectrum,7094,null,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0030bee8c86/portrait_incredible.jpg
1010833,Speed,37421,Tommy Shepherd may be the son of the Scarlet Witch and the Vision and thus the twin brother of Wiccan.,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0035d87180e/portrait_incredible.jpg
1011032,Speed Demon,7338,James Saunders a disgruntled chemist tired of his job with the Hudson Pharmaceutical Company of West Caldwell New Jersey was contacted by the Grandmaster and offered superhuman powers in exchange for joining a team that would compete on his behalf.,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c0032463bef2/portrait_incredible.jpg
1010694,Speedball (Robert Baldwin),null,null,http://i.annihil.us/u/prod/marvel/i/mg/7/30/4d52f6a668e76/portrait_incredible.jpg
1009605,Spencer Smythe,30326,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011366,Sphinx (Anath-Na Mut),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010727,Spider-dok,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009157,Spider-Girl (Anya Corazon),735, ,http://i.annihil.us/u/prod/marvel/i/mg/a/10/528d369de3e4f/portrait_incredible.jpg
1009609,Spider-Girl (May Parker),5286,May Mayday Parker is the daughter of SpiderMan and Mary Jane WatsonParker. Born with all her fathers powersand the same silly sense of humorshes grown up to become one of Earths most trusted heroes and a fitting tribute to her proud papa.,http://i.annihil.us/u/prod/marvel/i/mg/1/70/4c003adccbe4f/portrait_incredible.jpg
1011347,Spider-Ham (Larval Earth),23642,As SpiderHam Peter faced such nefarious foes as Ductor Doom BullFrog Raven the Hunter Hogzilla the Buzzard and the KingPig,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009610,Spider-Man,320,Bitten by a radioactive spider high school student Peter Parker gained the speed strength and powers of a spider. Adopting the name SpiderMan Peter hoped to start a career using his new abilities. Taught that with great power comes great responsibility Spidey has vowed to use his powers to help people.,http://i.annihil.us/u/prod/marvel/i/mg/3/50/526548a343e4b/portrait_incredible.jpg
1011054,Spider-Man (1602),6777,null,http://i.annihil.us/u/prod/marvel/i/mg/e/03/5317713c9e746/portrait_incredible.jpg
1014873,Spider-Man (2099),55711,null,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/520d1ad3e543f/portrait_incredible.jpg
1016452,Spider-Man (Ai Apaec),35246,null,http://i.annihil.us/u/prod/marvel/i/mg/c/60/4fce7a4d900f4/portrait_incredible.jpg
1014858,Spider-Man (Ben Reilly),null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5317717bed6fe/portrait_incredible.jpg
1012200,Spider-Man (House of M),null,In the House of M universe surrounded by his family including his young son Richard and close friends Peter Parker is the envy of the world and its most popular mutant but lately Peter has felt like something is wrong in his world.,http://i.annihil.us/u/prod/marvel/i/mg/3/60/5317718f0a2e7/portrait_incredible.jpg
1017332,Spider-Man (LEGO Marvel Super Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/03/5239c4d095611/portrait_incredible.jpg
1011114,Spider-Man (Marvel Zombies),22259,Zombie SpiderMan ate his own wife and aunt the only two people left in the world who truly loved him.,http://i.annihil.us/u/prod/marvel/i/mg/3/00/531772716d0ac/portrait_incredible.jpg
1017305,Spider-Man (Marvel: Avengers Alliance),null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5239b59f49020/portrait_incredible.jpg
1016181,Spider-Man (Miles Morales),42566,Teenager Miles Morales grew up in Brooklyn New York. Recently Miles took on the controversial and pressured role of SpiderMan shortly after the death of the original. Morales made his debut against The Kangaroo much to the surprise and disapproval of many present at the confrontation.,http://i.annihil.us/u/prod/marvel/i/mg/f/50/537bcfa1eed73/portrait_incredible.jpg
1012295,Spider-Man (Noir),24312,null,http://i.annihil.us/u/prod/marvel/i/mg/6/40/531771a14fcf6/portrait_incredible.jpg
1011377,Spider-Man (Takuya Yamashiro),null,null,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4be86ad8ada17/portrait_incredible.jpg
1011010,Spider-Man (Ultimate),3438,Peters relatively normal life changed abruptly during a school trip to Osborn Industries Inc where the company had been working on a super soldier serum the Oz Compound a spider exposed to it escaped and bit Peter before it was destroyed.,http://i.annihil.us/u/prod/marvel/i/mg/3/50/531771b4e8c60/portrait_incredible.jpg
1010795,Spider-Woman (Charlotte Witter),37899,null,http://i.annihil.us/u/prod/marvel/i/mg/c/60/531771afe4ffa/portrait_incredible.jpg
1009608,Spider-Woman (Jessica Drew),37899,When young Jessica Drew suffered uranium poisoning in  her father was forced to inject her with his untested spider serum and seal her in a genetic accelerator.,http://i.annihil.us/u/prod/marvel/i/mg/b/50/5265479097743/portrait_incredible.jpg
1010794,Spider-Woman (Mattie Franklin),37895,Mattie Franklin was granted her powers when after overhearing a phone call between her father and Norman Osborn about the Gathering of the Five she took her fathers place during the Gathering and was endowed with the awesome powers that Norman Osborn had wanted for himself.,http://i.annihil.us/u/prod/marvel/i/mg/2/30/531771c2ab020/portrait_incredible.jpg
1009614,Spiral (Rita Wayword),8571,Spiral was created to be an agent of Mojo the despotic leader of Mojo World often used as his favored personal servant executioner and spy.,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003ad84f314/portrait_incredible.jpg
1011158,Spirit,null,Spirit is a member of the Luphomoid race and she is one of the few survivors of her planets destruction.,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c002f471444a/portrait_incredible.jpg
1010899,Spitfire,24549,During World War II Jacqueline Falsworth bravely served in Britains Home Guard.,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00359222ceb/portrait_incredible.jpg
1009616,Spot,23739,Jonathan Ohnn was working as a research scientist on behalf of Wilson Fisk the Kingpin of Crime.,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c003ad4d2e8d/portrait_incredible.jpg
1011180,Sprite,null,Sprite is a mischievous Eternal who maintains a perpetual youthful appearance.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009617,Spyke,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
ID,full_name,first_apperance,description,image
1010975,Shadowcat (Age of Apocalypse),1489,Katherine Pryde lived in the suburbs of Illinois and kept her mutant abilities a secret.,http://i.annihil.us/u/prod/marvel/i/mg/f/80/535feaf1a92ef/portrait_incredible.jpg
1010974,Shadowcat (Ultimate),null,After fourteenyearold Kitty Prydes mutant powers emerged causing terrifying incidents where she uncontrollably phased out of the family apartment in to moving traffic andsewers her mother Theresa contacted Professor Xavier.,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0033d9d26de/portrait_incredible.jpg
1011406,Shadu the Shady,16534,Shadu the Shady claimed to travel to many unseen magical lands and witnessed miracles he would duplicate at a club called the rd Card.,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e2a04c75/portrait_incredible.jpg
1009575,Shalla-bal,20192,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009576,Shaman,12637,Dr. Michael Twoyoungmen was a surgeon who found that modern science was insufficient to accomplish everything he wished to do and so he turned to mysticism that his grandfather told him about.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1014979,Shane Yamada-Jones,null,null,http://i.annihil.us/u/prod/marvel/i/mg/e/60/4cd05a33ee0bb/portrait_incredible.jpg
1009577,Shang-Chi,35528,ShangChi is the son of an internationallyrenowned and powerful criminal mastermind whose childhood was a lonely one full of constant training in rigorous mental and martial arts with only limited contact with his parents.,http://i.annihil.us/u/prod/marvel/i/mg/3/20/535ff3b116209/portrait_incredible.jpg
1015001,Shang-Chi (Ultimate),15774,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009578,Shanna the She-Devil,8559,The only daughter of a wealthy diamond miner Shanna grew up in the Zaire jungles where at age six she witnessed her fathers accidental fatal shooting of her mother starting a lifelong loathing of firearms.,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4d2b364a69f77/portrait_incredible.jpg
1010712,Shape,17534,Often clashing with the heroes of the Squadron Supreme the Shape was later subjected to the mindaltering behavior modification device used as part of the Squadron Supremes Utopia Program.,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c0038c68a450/portrait_incredible.jpg
1009579,Shard,17851,Shard and her older brother Bishop were raised in the st Century some eighty years into an alternate future by their grandmother in a timeline in which the XMen were betrayed by one of their own and killed causing a disaster that caused the government to place a stylized M tattoo over the left eyes of all mutants.,http://i.annihil.us/u/prod/marvel/i/mg/2/50/4c003c24b9222/portrait_incredible.jpg
1009228,Sharon Carter,30885,null,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/4ce59f2323b88/portrait_incredible.jpg
1010895,Sharon Ventura,16003,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009580,Shatterstar,7415,Shatterstar is Gaveedra Seven the product of bioengineering on an otherdimensional world who was at one point merged with an Earth mutant named Benjamin Russell the nature of whose genetic mutation remains unknown.,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c003c21cd9e1/portrait_incredible.jpg
1017111,She-Hulk (HAS),null,SheHulk is the Hulks actionloving cousin. Shes unbelievably strong pilots the groups heavily armed Jump Jet and uses a pair of Gamma Gauntlets that give her fists an added energy wallop. As the most competitive member of the team SheHulk never backs down from a fight armwrestling match or burping contest  ,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/523214b8ea2cf/portrait_incredible.jpg
1009583,She-Hulk (Jennifer Walters),24348,Seriously wounded young lawyer Jennifer Walters was given a blood transfusion by her cousin Bruce Banner. Usually in better control of her powers and temper than the Hulk SheHulk has been a high profile New York lawyer as well as an upstanding member of both the Avengers and Fantastic Four.,http://i.annihil.us/u/prod/marvel/i/mg/7/20/527bb5d64599e/portrait_incredible.jpg
1011392,She-Hulk (Lyra),24053,null,http://i.annihil.us/u/prod/marvel/i/mg/6/03/527413f4341f7/portrait_incredible.jpg
1017331,She-Hulk (Marvel War of Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5239bfa2c54fa/portrait_incredible.jpg
1011393,She-Hulk (Ultimate),24155,null,http://i.annihil.us/u/prod/marvel/i/mg/3/60/531771492e3ae/portrait_incredible.jpg
1015035,Shen,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4cdd81a5743a4/portrait_incredible.jpg
1011168,Sheva Callister,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011093,Shi'Ar,13698,null,http://i.annihil.us/u/prod/marvel/i/mg/8/00/53a1c0e5a1f00/portrait_incredible.jpg
1011381,Shinko Yamashiro,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009582,Shinobi Shaw,17997,Shinobi Shaw is the illegitimate son of Sebastian Shaw who was rejected and abandoned by his father at an early age and grew tired of waiting to inherit his fathers wealth and wearied of the elder Shaws contempt for his decadent lifestyle.,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003c1bbf29f/portrait_incredible.jpg
1009584,Shiva,14171,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011394,Shiver Man,24492,The Shiver Man is an undead bounty hunter who has worked with Nick Fury and Wolverine.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009585,Shocker (Herman Schultz),6541,Herman Schultz is a career criminal who after several prison terms for robbery built a battle suit that sent out shock waves to quickly open safes as well as give him a significant advantage over the New York police.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010858,Shockwave,null,Lancaster Sneed was a secret agent working for the United Kingdoms MI but no one esteemed him as highly as himself and despite his pride he was wounded in an explosion on his first field assignment and forced to undergo a radical surgery that grafted metal plates and cybernetic systems to his body.,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c0035c193fc3/portrait_incredible.jpg
1010824,Shooting Star,16018,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
