id,title,issueNumber,issue_date,series_title,series_id,print_price
22269,Marvel Previews (2008) #63,63,2008-10-29T00:00:00-0400,Marvel Previews (2008 - Present),5540,1.25
11728,Thor (1966) #400,400,1989-02-10T00:00:00-0500,Thor (1966 - 1996),2083,0.75
12244,X-Factor (1986) #28,28,1988-05-10T00:00:00-0400,X-Factor (1986 - 1998),2098,0
367,Emma Frost (2003) #5,5,-0001-11-30T00:00:00-0500,Emma Frost (2003 - 2004),389,2.5
46151,Guardians of the Galaxy: Tomorrow's Avengers Vol. 2 (Trade Paperback),0,2013-03-13T00:00:00-0400,Guardians of the Galaxy: Tomorrow's Avengers Vol. 2 (2013),17398,39.99
17913,West Coast Avengers (1985) #33,33,1988-06-10T00:00:00-0400,West Coast Avengers (1985 - 1989),3630,0.75
28089,Nomad: Girl Without a World (2009) #1,1,2009-09-10T00:00:00-0400,Nomad: Girl Without a World (2009 - 2010),9009,3.99
432,Inhumans (2003) #12,12,2004-03-24T00:00:00-0500,Inhumans (2003 - 2004),637,2.99
849,Supreme Power (2003) #13,13,2004-11-24T00:00:00-0500,Supreme Power (2003 - 2005),631,2.99
10291,Ms. Marvel (1977) #13,13,1978-01-10T00:00:00-0500,Ms. Marvel (1977 - 1979),2050,0.35
37699,Marvel Adventures Avengers: Hulk (Digest),1,2011-06-15T00:00:00-0400,Marvel Adventures Avengers: Hulk (2010 - Present),13560,9.99
15185,Silver Surfer (1987) #49,49,1991-05-10T00:00:00-0400,Silver Surfer (1987 - 1998),2288,1
22340,Secret Invasion: Inhumans (2008) #3,3,2008-10-08T00:00:00-0400,Secret Invasion: Inhumans (2008 - 2009),5352,2.99
32292,S.H.I.E.L.D. (2010) #4 (HISTORICAL VARIANT),4,2010-10-06T00:00:00-0400,S.H.I.E.L.D. (2010 - 2011),8821,2.99
19479,Marvel Two-in-One (1974) #12,12,1975-11-10T00:00:00-0500,Marvel Two-in-One (1974 - 1983),3715,0.25
4841,Jack Kirby's Galactic Bounty Hunters (2006) #2,2,2006-08-30T00:00:00-0400,Jack Kirby's Galactic Bounty Hunters (2006 - 2007),1000,2.99
38602,Deadpool Corps (2010) #12 (YOUNG VARIANT),12,2011-03-30T00:00:00-0400,Deadpool Corps (2010 - 2011),9343,2.99
8221,Daredevil (1963) #232,232,1986-07-10T00:00:00-0400,Daredevil (1963 - 1998),2002,0.75
4796,She-Hulk (2005) #11,11,2006-08-30T00:00:00-0400,She-Hulk (2005 - 2009),886,2.99
3959,Iron Man: Inevitable (2005) #4,4,2006-03-22T00:00:00-0500,Iron Man: Inevitable (2005 - 2006),1016,2.99
6227,Punisher (2004) #46,46,2007-04-04T00:00:00-0400,Punisher (2004 - 2008),698,2.99
20041,Generation Next (1995) #4,4,1995-06-10T00:00:00-0400,Generation Next (1995),3734,1.95
31144,Avengers: The Childrens Crusade (2010) #6,6,2011-06-29T00:00:00-0400,Avengers: The Childrens Crusade (2010 - 2012),9864,3.99
24370,All Select Comics 70th Anniversary Special (2009) #1 (MARTIN VARIANT),1,2009-07-15T00:00:00-0400,All Select Comics 70th Anniversary Special (2009),7533,3.99
42985,Avengers VS X-Men (2012) #7 (Avengers Team Variant),7,2012-07-04T00:00:00-0400,Avengers VS X-Men (2012),15305,3.99
5652,Union Jack (2006) #4,4,2006-12-20T00:00:00-0500,Union Jack (2006),1073,2.99
7723,Captain America (1968) #342,342,1988-06-10T00:00:00-0400,Captain America (1968 - 1996),1996,0
42758,X-Treme X-Men (2012) #3,3,2012-09-12T00:00:00-0400,X-Treme X-Men (2012 - Present),16308,2.99
40567,Journey Into Mystery (2011) #636,636,2012-04-11T00:00:00-0400,Journey Into Mystery (2011 - Present),14764,2.99
15656,Daredevil (1998) #52,52,2003-11-15T00:00:00-0500,Daredevil (1998 - 2011),449,0
12529,Uncanny X-Men (1963) #77,77,1972-08-10T00:00:00-0400,Uncanny X-Men (1963 - 2011),2258,0
30029,Spider-Girl (2010) #1,1,2010-11-17T00:00:00-0500,Spider-Girl (2010 - 2011),9856,3.99
38990,Vengeance (2011) #4,4,2011-10-19T00:00:00-0400,Vengeance (2011),14720,3.99
20405,Defenders (1972) #91,91,1981-01-10T00:00:00-0500,Defenders (1972 - 1986),3743,0.5
29744,Black Widow & the Marvel Girls (2009) #4,4,2010-02-17T00:00:00-0500,Black Widow & the Marvel Girls (2009 - 2010),9120,2.99
33821,Punisher: In the Blood (2010) #2,2,2010-12-22T00:00:00-0500,Punisher: In the Blood (2010 - 2011),10740,3.99
24030,Dark Reign: Hawkeye (2009) #1,1,2009-04-08T00:00:00-0400,Dark Reign: Hawkeye (2009 - 2010),7208,3.99
42496,Invincible Iron Man: (Issues 522-527) (Trade Paperback),0,2013-06-19T00:00:00-0400,Invincible Iron Man: (Issues 522-527) (2011 - Present),16231,19.99
20114,Dr. Strange (1974) #34,34,1979-04-10T00:00:00-0500,Dr. Strange (1974 - 1988),3740,0.35
18277,Wonder Man (1991) #28,28,1993-12-10T00:00:00-0500,Wonder Man (1991 - 1994),3645,0
20182,"Doctor Strange, Sorcerer Supreme (1988) #22",22,1990-10-10T00:00:00-0400,"Doctor Strange, Sorcerer Supreme (1988 - 1996)",3741,1.5
15837,Marvel Tales Flip Magazine (2005) #25,25,2007-06-13T00:00:00-0400,Marvel Tales Flip Magazine (2005 - 2007),932,4.99
7140,Avengers (1963) #269,269,1986-07-10T00:00:00-0400,Avengers (1963 - 1996),1991,0
36490,New Mutants (2009) #32,32,2011-10-26T00:00:00-0400,New Mutants (2009 - 2011),7455,2.99
42578,Spider-Men (2012) #2,2,2012-06-27T00:00:00-0400,Spider-Men (2012),16264,3.99
33528,Secret Avengers (2010) #1 (DJURDJEVIC VARIANT),1,2010-05-26T00:00:00-0400,Secret Avengers (2010 - 2012),9799,0
21964,Marvel Adventures the Avengers (2006) #28,28,2008-09-17T00:00:00-0400,Marvel Adventures the Avengers (2006 - 2009),1107,2.99
26924,Ultimates 3 (2007) #5,5,2008-09-24T00:00:00-0400,Ultimates 3 (2007 - 2008),3188,2.99
37518,Wolverine (2010) #1 (DEADPOOL VARIANT),1,2010-09-01T00:00:00-0400,Wolverine (2010 - 2012),9962,3.99
43335,Uncanny Avengers (2012) #5,5,2013-03-27T00:00:00-0400,Uncanny Avengers (2012 - Present),16414,3.99
35274,X-Factor (2005) #224,224,2011-08-17T00:00:00-0400,X-Factor (2005 - Present),1035,2.99
10823,Spider-Man (1990) #60,60,-0001-11-30T00:00:00-0500,Spider-Man (1990 - 1998),2069,0
10589,Secret Wars (1984) #7,7,1984-11-10T00:00:00-0500,Secret Wars (1984 - 1985),2063,0
14335,X-Men (1991) #46,46,1995-11-01T00:00:00-0500,X-Men (1991 - 2001),2265,0
18546,Two-Gun Kid (1948) #25,25,1955-09-10T00:00:00-0400,Two-Gun Kid (1948 - 1977),3662,0
36894,Ultimate Comics Spider-Man Vol. 4: Death of Spider-Man TPB (Trade Paperback),1,2012-04-18T00:00:00-0400,Ultimate Comics Spider-Man Vol. 4: Death of Spider-Man TPB (2010 - Present),13155,19.99
8636,Excalibur (1988) #53,53,1992-08-10T00:00:00-0400,Excalibur (1988 - 1998),2011,1.75
9698,Journey Into Mystery (1952) #122,122,1965-11-10T00:00:00-0500,Journey Into Mystery (1952 - 1966),2032,0.12
21280,All-New Iron Manual (2008) #1,1,2008-05-14T00:00:00-0400,All-New Iron Manual (2008),4897,4.99
11585,Thor (1966) #257,257,1977-03-10T00:00:00-0500,Thor (1966 - 1996),2083,0.3
9191,Incredible Hulk (1962) #380,380,1991-04-10T00:00:00-0400,Incredible Hulk (1962 - 1999),2021,1
9495,Iron Man (1968) #250,250,1989-12-10T00:00:00-0500,Iron Man (1968 - 1996),2029,1.5
24177,Dark Tower: The Fall of Gilead (2009) #1 (GRANOV VARIANT (1 FOR 25)),1,2009-05-13T00:00:00-0400,Dark Tower: The Fall of Gilead (2009),7366,3.99
6116,Punisher War Journal (2006) #5,5,2007-03-14T00:00:00-0400,Punisher War Journal (2006 - 2009),1112,2.99
32402,Amazing Spider-Man (1999) #630 (QUINONES VARIANT),630,2010-05-05T00:00:00-0400,Amazing Spider-Man (1999 - 2013),454,0
21718,Captain America (2004) #41,41,2008-08-20T00:00:00-0400,Captain America (2004 - 2011),832,2.99
20275,Defenders (1972) #110,110,1982-08-10T00:00:00-0400,Defenders (1972 - 1986),3743,0.6
42888,Lorna the Jungle Queen (0000) #2,2,-0001-11-30T00:00:00-0500,Lorna the Jungle Queen (0000 - Present),16356,0
28265,Captain America (2004) #50 (2ND PRINTING VARIANT),50,2009-06-10T00:00:00-0400,Captain America (2004 - 2011),832,3.99
6710,Amazing Spider-Man (1963) #304,304,1988-09-10T00:00:00-0400,Amazing Spider-Man (1963 - 1998),1987,1
23871,Guardians of the Galaxy Vol. 1: Legacy (Trade Paperback),0,2009-03-25T00:00:00-0400,Guardians of the Galaxy Vol. 1: Legacy (2009 - Present),7035,16.99
8767,Ghost Rider (1973) #58,58,1981-07-10T00:00:00-0400,Ghost Rider (1973 - 1983),2013,0.5
37971,X-Men (2010) #7 (FF ANNIVERSARY VARIANT),7,2011-01-26T00:00:00-0500,X-Men (2010 - 2013),9906,3.99
461,Thor (1998) #77,77,2004-04-07T00:00:00-0400,Thor (1998 - 2004),581,2.99
10423,New Mutants (1983) #81,81,1989-11-10T00:00:00-0500,New Mutants (1983 - 1991),2055,1
48249,CABLE AND X-FORCE VOL. 3: THIS WON'T END WELL TPB  (Trade Paperback),0,2014-01-29T00:00:00-0500,CABLE AND X-FORCE VOL. 3: THIS WON'T END WELL TPB  (2014),18272,16.99
19779,Marvel Preview (1977) #7,7,1976-07-10T00:00:00-0400,Marvel Preview (1977 - 1981),3718,1
20351,Defenders (1972) #42,42,1976-12-10T00:00:00-0500,Defenders (1972 - 1986),3743,0.3
40923,Incredible Hulk: Pardoned TPB (Trade Paperback),1,2012-04-25T00:00:00-0400,Incredible Hulk: Pardoned TPB (2011 - Present),15138,39.99
19099,Millie the Model (1945) #159,159,-0001-11-30T00:00:00-0500,Millie the Model (1945 - 1965),3707,0
32074,The Stand: Captain Trips (DM Only) (Trade Paperback),1,2011-09-07T00:00:00-0400,The Stand: Captain Trips (DM Only) (2013),10473,14.99
5043,X-Men: Phoenix - Warsong (2006) #1,1,2006-09-06T00:00:00-0400,X-Men: Phoenix - Warsong (2006 - 2007),961,2.99
47594,Deadpool Kills Deadpool (Trade Paperback),0,2013-12-04T00:00:00-0500,Deadpool Kills Deadpool (2013),17957,14.99
18263,Wonder Man (1991) #15,15,1992-11-01T00:00:00-0500,Wonder Man (1991 - 1994),3645,0
22686,Ghost Rider (1990) #50,50,-0001-11-30T00:00:00-0500,Ghost Rider (1990 - 1998),6255,0
30391,Deadpool: Merc with a Mouth (2009) #11,11,2010-05-26T00:00:00-0400,Deadpool: Merc with a Mouth (2009 - 2010),8865,2.99
11514,Thor (1966) #186,186,1971-03-10T00:00:00-0500,Thor (1966 - 1996),2083,0.15
25411,Immortal Iron Fist (2006) #27,27,2009-06-24T00:00:00-0400,Immortal Iron Fist (2006 - 2009),1140,3.99
9762,Journey Into Mystery (1952) #68,68,1961-05-10T00:00:00-0400,Journey Into Mystery (1952 - 1966),2032,0.1
320,Actor Presents Spider-Man and the Incredible Hulk (2003) #1,1,2003-12-31T00:00:00-0500,Actor Presents Spider-Man and the Incredible Hulk (2003),458,2.5
23263,Amazing Adventures (1970) #26,26,1974-09-10T00:00:00-0400,Amazing Adventures (1970 - 1976),6666,0.25
9173,Incredible Hulk (1962) #362,362,1989-11-20T00:00:00-0500,Incredible Hulk (1962 - 1999),2021,1
18815,Spider-Man: Revenge of the Green Goblin (2000) #1,1,-0001-11-30T00:00:00-0500,Spider-Man: Revenge of the Green Goblin (2000 - 2002),3682,0
8073,Daredevil (1963) #1,1,1964-04-10T00:00:00-0500,Daredevil (1963 - 1998),2002,0.12
39973,Marvel Masterworks: The Invincible Iron Man Vol. 2 TPB (Trade Paperback),1,2012-09-26T00:00:00-0400,Marvel Masterworks: The Invincible Iron Man Vol. 2 TPB (2011 - Present),14813,24.99
10842,Spider-Man (1990) #78,78,1997-03-01T00:00:00-0500,Spider-Man (1990 - 1998),2069,1.95
418,Hawkeye (2003) #6,6,2004-03-17T00:00:00-0500,Hawkeye (2003 - 2004),685,2.99
18191,X-Man (1995) #22,22,1996-12-10T00:00:00-0500,X-Man (1995 - 2000),3643,1.95
21701,Daredevil (1998) #110,110,2008-08-27T00:00:00-0400,Daredevil (1998 - 2011),449,2.99
34341,Shadowland: Moon Knight (2010) #1,1,2010-08-25T00:00:00-0400,Shadowland: Moon Knight (2010),11712,3.99
1069,Spider-Man Legends Vol. I: Kraven's Last Hunt (Trade Paperback),0,1999-11-30T00:00:00-0500,Spider-Man Legends Vol. I: Kraven's Last Hunt (1999),129,9.99
1773,Fantastic Four Visionaries: John Byrne Vol. 5 (Trade Paperback),0,2005-12-14T00:00:00-0500,Fantastic Four Visionaries: John Byrne Vol. 5 (2005),1449,9.99
16104,Daredevil (1998) #100 (Lee Bermejo Variant Cover),100,2007-09-12T00:00:00-0400,Daredevil (1998 - 2011),449,3.99
9983,Love Romances (1949) #85,85,1960-01-10T00:00:00-0500,Love Romances (1949 - 1961),2034,0
46945,Gambit (2012) #14,14,2013-06-26T00:00:00-0400,Gambit (2012 - Present),16287,2.99
43105,Ultimate Comics Spider-Man (2011) #13,13,2012-08-01T00:00:00-0400,Ultimate Comics Spider-Man (2011 - Present),13831,3.99
32335,Siege (2009) #2 (QUESADA SKETCH VARIANT),2,2010-02-03T00:00:00-0500,Siege (2009),9178,0
21866,Iron Man: Director of S.H.I.E.L.D. (2007) #19 (2ND PRINTING),19,2007-07-25T00:00:00-0400,Iron Man: Director of S.H.I.E.L.D. (2007),5267,2.99
15743,Ultimate X-Men (2000) #5,5,2001-06-01T00:00:00-0400,Ultimate X-Men (2000 - 2009),474,0
10344,New Mutants (1983) #10,10,1983-12-10T00:00:00-0500,New Mutants (1983 - 1991),2055,0.6
47920,Superior Spider-Man Team-Up (2013) #4,4,2013-10-09T00:00:00-0400,Superior Spider-Man Team-Up (2013 - Present),18102,3.99
17189,Inhumans (2003) #2,2,-0001-11-30T00:00:00-0500,Inhumans (2003 - 2004),637,0
39306,Fantastic Four (1998) #584 (3rd Printing Variant),584,2011-03-16T00:00:00-0400,Fantastic Four (1998 - 2012),421,2.99
39993,Fear Itself: The Worthy (2011) #2,2,2011-05-04T00:00:00-0400,Fear Itself: The Worthy (2011),13827,0
40976,Fear Itself: The Worthy (2011) #6,6,2011-06-01T00:00:00-0400,Fear Itself: The Worthy (2011),13827,0
32776,Astonishing Thor (2010) #4,4,2011-05-04T00:00:00-0400,Astonishing Thor (2010),9858,3.99
39953,Fear Itself: The Fearless (2011) #1,1,2011-10-19T00:00:00-0400,Fear Itself: The Fearless (2011 - 2012),14804,2.99
23233,World War Hulk: Warbound (2007) #3,3,-0001-11-30T00:00:00-0500,World War Hulk: Warbound (2007),3171,0
13771,Uncanny X-Men (1963) #230,230,1988-06-10T00:00:00-0400,Uncanny X-Men (1963 - 2011),2258,1
4263,Ultimate X-Men (2000) #71,71,2006-06-14T00:00:00-0400,Ultimate X-Men (2000 - 2009),474,2.99
42298,Avengers: Kree/Skrull (Hardcover),1,2012-05-02T00:00:00-0400,Avengers: Kree/Skrull (2011 - Present),15945,34.99
28887,Nova Vol. 6: Realm of Kings (Trade Paperback),0,2010-06-23T00:00:00-0400,Nova Vol. 6: Realm of Kings (2010 - Present),8166,19.99
19219,Millie the Model (1945) #80,80,1969-12-31T19:00:00-0500,Millie the Model (1945 - 1965),3707,0
4129,Spider-Man/Black Cat: Evil That Men Do Marvel Premiere (Hardcover),0,2006-05-24T00:00:00-0400,Spider-Man/Black Cat: Evil That Men Do Marvel Premiere (2006),1179,9.99
39256,Avenging Spider-Man (2011) #3,3,2012-01-18T00:00:00-0500,Avenging Spider-Man (2011 - Present),14246,3.99
43214,Hit-Girl (2012) #2 (Jrjr Sketch Variant),2,2012-07-25T00:00:00-0400,Hit-Girl (2012 - Present),16370,2.99
7532,Captain America (1968) #151,151,1972-07-10T00:00:00-0400,Captain America (1968 - 1996),1996,0.2
22961,Ghost Rider: Danny Ketch (2008) #3,3,2008-12-24T00:00:00-0500,Ghost Rider: Danny Ketch (2008 - 2009),5974,3.99
41588,Marvel Universe Ultimate Spider-Man (2011) #5,5,2012-08-22T00:00:00-0400,Marvel Universe Ultimate Spider-Man (2011 - Present),15506,2.99
10197,Marvel Premiere (1972) #11,11,1973-10-10T00:00:00-0400,Marvel Premiere (1972 - 1981),2045,0.2
40033,Ultimate Fallout (2011) #5 (Djurdjevic Variant),5,2011-08-10T00:00:00-0400,Ultimate Fallout (2011),14807,3.99
7922,Captain America Comics (1941) #8,8,1941-11-10T00:00:00-0500,Captain America Comics (1941 - 1950),1998,0.1
20757,Dead of Night (1973) #11,11,1975-08-10T00:00:00-0400,Dead of Night (1973),3898,0.25
2193,Amazing Fantasy (2004) #10,10,2005-07-06T00:00:00-0400,Amazing Fantasy (2004 - 2006),769,2.99
18551,Two-Gun Kid (1948) #30,30,1956-04-10T00:00:00-0500,Two-Gun Kid (1948 - 1977),3662,0
20888,X-Men: First Class (2007) #10,10,2008-03-26T00:00:00-0400,X-Men: First Class (2007 - 2008),2432,2.99
38392,Captain America (2011) #12,12,2012-06-13T00:00:00-0400,Captain America (2011 - 2012),13830,3.99
23585,Thunderbolts (2006) #129 (LANGLEY VARIANT (DR)),129,2009-02-25T00:00:00-0500,Thunderbolts (2006 - 2012),18527,2.99
1577,Loki (Hardcover),0,2005-01-26T00:00:00-0500,Loki (2005),1402,9.99
22175,Punisher War Journal (1988) #21,21,1990-08-10T00:00:00-0400,Punisher War Journal (1988 - 1995),5860,0
23537,Astonishing Tales: Wolverine/Punisher (2008) #1,1,2008-12-10T00:00:00-0500,Astonishing Tales: Wolverine/Punisher (2008 - 2009),6696,0
27831,Secret Warriors (2008) #6 (70S DECADE VARIANT),6,2009-07-29T00:00:00-0400,Secret Warriors (2008 - 2011),6796,2.99
5080,Eternals (2006) #4 (John Romita Jr. Variant),4,2006-09-27T00:00:00-0400,Eternals (2006 - 2007),1058,3.99
26054,New Mutants (2009) #5,5,2009-09-30T00:00:00-0400,New Mutants (2009 - 2011),7455,2.99
29007,Powers (2009) #8,8,2011-02-02T00:00:00-0500,Powers (2009 - 2012),9073,3.95
3406,Marvel Tales Flip Magazine (2005) #7,7,2006-01-11T00:00:00-0500,Marvel Tales Flip Magazine (2005 - 2007),932,3.99
39353,Vengeance (Hardcover),1,2012-02-15T00:00:00-0500,Vengeance (2011 - Present),14308,24.99
36895,Daredevil Vol. 1 (Trade Paperback),1,2012-07-25T00:00:00-0400,Daredevil Vol. 1 (2010 - Present),13156,15.99
39461,Punishermax: Homeless Premiere HC (Hardcover),1,2012-04-11T00:00:00-0400,Punishermax: Homeless Premiere HC (2011 - Present),14416,19.99
14336,X-Men (1991) #47,47,1995-12-01T00:00:00-0500,X-Men (1991 - 2001),2265,0
19018,Modelling with Millie (1963) #41,41,1965-09-01T00:00:00-0400,Modelling with Millie (1963 - 1966),3705,0
8355,Daredevil (1963) #353,353,1996-06-10T00:00:00-0400,Daredevil (1963 - 1998),2002,1.95
4346,Essential Savage She-Hulk (Trade Paperback),0,2006-06-21T00:00:00-0400,Essential Savage She-Hulk (2006),1811,9.99
566,Spider-Girl (1998) #77,77,2004-08-04T00:00:00-0400,Spider-Girl (1998 - 2006),417,2.99
49770,Wolverine & the X-Men (2014) #1 (Brooks Artist Variant),1,2014-03-05T00:00:00-0500,Wolverine & the X-Men (2014 - Present),18406,3.99
2288,"Shanna, the She-Devil (2005) #7",7,2005-08-03T00:00:00-0400,"Shanna, the She-Devil (2005)",554,3.5
1668,Captain America (2004) #4,4,2005-03-16T00:00:00-0500,Captain America (2004 - 2011),832,2.99
17668,Fantastic Four: The End (Trade Paperback),0,2008-01-23T00:00:00-0500,Fantastic Four: The End (2008),3429,9.99
32500,Lockjaw and the Pet Avengers Unleashed (2010) #3 (VARIANT),3,2010-05-12T00:00:00-0400,Lockjaw and the Pet Avengers Unleashed (2010),9336,0
18549,Two-Gun Kid (1948) #28,28,1955-12-10T00:00:00-0500,Two-Gun Kid (1948 - 1977),3662,0
46740,Wolverine by Mark Millar Omnibus (Hardcover),0,2013-07-03T00:00:00-0400,Wolverine by Mark Millar Omnibus (2013),17618,75
16,Wolverine (2003) #22,22,2004-11-17T00:00:00-0500,Wolverine (2003 - 2009),632,2.25
28010,Marvel Masterworks: Golden Age Mystic Comics Vol. 1 (Variant) (Hardcover),0,2011-02-23T00:00:00-0500,Marvel Masterworks: Golden Age Mystic Comics Vol. 1 (Variant) (2011 - Present),8974,59.99
47218,Scarlet Spider (2011) #12.1,12.1,2012-12-19T00:00:00-0500,Scarlet Spider (2011 - 2012),15298,2.99
5686,Ghost Rider (2006) #6,6,2006-12-13T00:00:00-0500,Ghost Rider (2006 - 2009),1104,2.99
9530,Iron Man (1968) #282,282,-0001-11-30T00:00:00-0500,Iron Man (1968 - 1996),2029,0
10359,New Mutants (1983) #23,23,1985-01-10T00:00:00-0500,New Mutants (1983 - 1991),2055,0.6
574,Ultimate Fantastic Four (2003) #9,9,2004-07-28T00:00:00-0400,Ultimate Fantastic Four (2003 - 2009),702,2.25
5379,Punisher (2004) #40,40,2006-11-08T00:00:00-0500,Punisher (2004 - 2008),698,2.99
4441,X-Men: Blood of Apocalypse (Trade Paperback),0,2006-07-12T00:00:00-0400,X-Men: Blood of Apocalypse (2006),1644,9.99
17124,Sub-Mariner (1968) #66,66,1973-10-10T00:00:00-0400,Sub-Mariner (1968 - 1974),2989,0.2
49784,Marvel Knights: Hulk (2013) #1 (Stevens Variant),1,2013-12-11T00:00:00-0500,Marvel Knights: Hulk (2013 - Present),17691,3.99
671,Thor (1998) #79,79,2004-05-26T00:00:00-0400,Thor (1998 - 2004),581,2.99
17647,House of M: Avengers (2007) #4,4,2008-01-30T00:00:00-0500,House of M: Avengers (2007),3065,2.99
10369,New Mutants (1983) #32,32,1985-10-10T00:00:00-0400,New Mutants (1983 - 1991),2055,0.65
754,Mary Jane (2004) #3,3,2004-08-18T00:00:00-0400,Mary Jane (2004),752,2.25
23972,"Cable (2008) #13 (OLIVETTI (MW, 50/50 COVER))",13,2009-04-01T00:00:00-0400,Cable (2008 - 2010),4002,2.99
20071,Elektra (2001) #27,27,2003-11-01T00:00:00-0500,Elektra (2001 - 2004),574,0
38307,Captain America & the Korvac Saga GN-TPB (Graphic Novel),1,2011-05-11T00:00:00-0400,Captain America & the Korvac Saga GN-TPB (2011 - Present),13808,14.99
218,X-Statix (2002) #17,17,2003-12-24T00:00:00-0500,X-Statix (2002 - 2004),462,2.99
13360,Spider-Girl (1998) #40,40,-0001-11-30T00:00:00-0500,Spider-Girl (1998 - 2006),417,0
18594,Two-Gun Kid (1948) #73,73,1965-01-10T00:00:00-0500,Two-Gun Kid (1948 - 1977),3662,0
41009,Hulk: Boiling Point Premiere HC (Hardcover),1,2012-09-05T00:00:00-0400,Hulk: Boiling Point Premiere HC (2011 - Present),15223,34.99
22612,Punisher: Barbarian with a Gun (Trade Paperback),0,2008-11-12T00:00:00-0500,Punisher: Barbarian with a Gun (2008 - Present),6244,15.99
3085,Sentinel (2006) #1,1,2005-11-02T00:00:00-0500,Sentinel (2006),956,2.99
16677,Thor Annual (1966) #16,16,1991-01-16T00:00:00-0500,Thor Annual (1966 - 2001),2978,0
3061,Marvel Knights Spider-Man Vol. 1 (Hardcover),0,2005-11-02T00:00:00-0500,Marvel Knights Spider-Man Vol. 1 (2005),1556,9.99
21693,Ghost Rider Saga (2008) #1,1,-0001-11-30T00:00:00-0500,Ghost Rider Saga (2008),5268,0
7183,Avengers (1963) #307,307,1989-09-10T00:00:00-0400,Avengers (1963 - 1996),1991,0
50308,What If? Age of Ultron (2014) #4,4,2014-04-23T00:00:00-0400,What If? Age of Ultron (2014 - Present),18819,3.99
6291,Astonishing X-Men (2004) #22 (Variant Cover),22,2007-08-22T00:00:00-0400,Astonishing X-Men (2004 - Present),744,2.99
6982,Avengers (1963) #126,126,-0001-11-30T00:00:00-0500,Avengers (1963 - 1996),1991,0.25
23150,Wolverine: Switchback (2009) #1,1,2009-01-07T00:00:00-0500,Wolverine: Switchback (2009),6569,3.99
